missing_value,normalization,fselection,outlier,whitespace,punctuation,stopword,deduplication,model,utility_rmse
4,1,1,5,2,1,2,1,1,171.74641045573483
4,1,1,5,2,1,2,2,1,274.35690730819937
4,1,1,5,2,2,1,1,1,171.74641045573483
4,1,1,5,2,2,1,2,1,274.35690730819937
4,1,1,5,2,2,2,1,1,171.74641045573483
4,1,1,5,2,2,2,2,1,274.35690730819937
4,1,1,6,1,1,1,1,1,165.43035750395777
4,1,1,6,1,1,1,2,1,263.5120597949679
4,1,1,6,1,1,2,1,1,165.43035750395777
4,1,1,6,1,1,2,2,1,263.5120597949679
4,1,1,6,1,2,1,1,1,165.43035750395777
4,1,1,6,1,2,1,2,1,263.5120597949679
4,1,1,6,1,2,2,1,1,165.43035750395777
4,1,1,6,1,2,2,2,1,263.5120597949679
4,1,1,6,2,1,1,1,1,165.43035750395777
4,1,1,6,2,1,1,2,1,263.5120597949679
4,1,1,6,2,1,2,1,1,165.43035750395777
4,1,1,6,2,1,2,2,1,263.5120597949679
4,1,1,6,2,2,1,1,1,165.43035750395777
4,1,1,6,2,2,1,2,1,263.5120597949679
4,1,1,6,2,2,2,1,1,165.43035750395777
4,1,1,6,2,2,2,2,1,263.5120597949679
4,1,1,7,1,1,1,1,1,166.35261258573468
4,1,1,7,1,1,1,2,1,262.9463718450839
4,1,1,7,1,1,2,1,1,166.35261258573468
4,1,1,7,1,1,2,2,1,262.9463718450839
4,1,1,7,1,2,1,1,1,166.35261258573468
4,1,1,7,1,2,1,2,1,262.9463718450839
4,1,1,7,1,2,2,1,1,166.35261258573468
4,1,1,7,1,2,2,2,1,262.9463718450839
4,1,1,7,2,1,1,1,1,166.35261258573468
4,1,1,7,2,1,1,2,1,262.9463718450839
4,1,1,7,2,1,2,1,1,166.35261258573468
4,1,1,7,2,1,2,2,1,262.9463718450839
4,1,1,7,2,2,1,1,1,166.35261258573468
4,1,1,7,2,2,1,2,1,262.9463718450839
4,1,1,7,2,2,2,1,1,166.35261258573468
4,1,1,7,2,2,2,2,1,262.9463718450839
4,1,1,8,1,1,1,1,1,164.63586693626624
4,1,1,8,1,1,1,2,1,257.1940415503809
4,1,1,8,1,1,2,1,1,164.63586693626624
4,1,1,8,1,1,2,2,1,257.1940415503809
4,1,1,8,1,2,1,1,1,164.63586693626624
4,1,1,8,1,2,1,2,1,257.1940415503809
4,1,1,8,1,2,2,1,1,164.63586693626624
4,1,1,8,1,2,2,2,1,257.1940415503809
4,1,1,8,2,1,1,1,1,164.63586693626624
4,1,1,8,2,1,1,2,1,257.1940415503809
4,1,1,8,2,1,2,1,1,164.63586693626624
4,1,1,8,2,1,2,2,1,257.1940415503809
4,1,1,8,2,2,1,1,1,164.63586693626624
4,1,1,8,2,2,1,2,1,257.1940415503809
4,1,1,8,2,2,2,1,1,164.63586693626624
4,1,1,8,2,2,2,2,1,257.1940415503809
4,2,1,1,1,1,1,1,1,188.79983416185627
4,2,1,1,1,1,1,2,1,282.4841684920953
4,2,1,1,1,1,2,1,1,188.79983416185627
4,2,1,1,1,1,2,2,1,282.4841684920953
4,2,1,1,1,2,1,1,1,188.79983416185627
4,2,1,1,1,2,1,2,1,282.4841684920953
4,2,1,1,1,2,2,1,1,188.79983416185627
4,2,1,1,1,2,2,2,1,282.4841684920953
4,2,1,1,2,1,1,1,1,188.79983416185627
4,2,1,1,2,1,1,2,1,282.4841684920953
4,2,1,1,2,1,2,1,1,188.79983416185627
4,2,1,1,2,1,2,2,1,282.4841684920953
4,2,1,1,2,2,1,1,1,188.79983416185627
4,2,1,1,2,2,1,2,1,282.4841684920953
4,2,1,1,2,2,2,1,1,188.79983416185627
4,2,1,1,2,2,2,2,1,282.4841684920953
4,2,1,2,1,1,1,1,1,155.5133505394992
4,2,1,2,1,1,1,2,1,236.80777057481401
4,2,1,2,1,1,2,1,1,155.5133505394992
4,2,1,2,1,1,2,2,1,236.80777057481401
4,2,1,2,1,2,1,1,1,155.5133505394992
4,2,1,2,1,2,1,2,1,236.80777057481401
4,2,1,2,1,2,2,1,1,155.5133505394992
4,2,1,2,1,2,2,2,1,236.80777057481401
4,2,1,2,2,1,1,1,1,155.5133505394992
4,2,1,2,2,1,1,2,1,236.80777057481401
4,2,1,2,2,1,2,1,1,155.5133505394992
4,2,1,2,2,1,2,2,1,236.80777057481401
4,2,1,2,2,2,1,1,1,155.5133505394992
4,2,1,2,2,2,1,2,1,236.80777057481401
4,2,1,2,2,2,2,1,1,155.5133505394992
4,2,1,2,2,2,2,2,1,236.80777057481401
4,2,1,3,1,1,1,1,1,148.58902162389663
4,2,1,3,1,1,1,2,1,229.7484527766584
4,2,1,3,1,1,2,1,1,148.58902162389663
4,2,1,3,1,1,2,2,1,229.7484527766584
4,2,1,3,1,2,1,1,1,148.58902162389663
4,2,1,3,1,2,1,2,1,229.7484527766584
4,2,1,3,1,2,2,1,1,148.58902162389663
4,2,1,3,1,2,2,2,1,229.7484527766584
4,2,1,3,2,1,1,1,1,148.58902162389663
4,2,1,3,2,1,1,2,1,229.7484527766584
4,2,1,3,2,1,2,1,1,148.58902162389663
4,2,1,3,2,1,2,2,1,229.7484527766584
4,2,1,3,2,2,1,1,1,148.58902162389663
4,2,1,3,2,2,1,2,1,229.7484527766584
4,2,1,3,2,2,2,1,1,148.58902162389663
4,2,1,3,2,2,2,2,1,229.7484527766584
4,2,1,4,1,1,1,1,1,190.79986879075548
4,2,1,4,1,1,1,2,1,280.3775254793283
4,2,1,4,1,1,2,1,1,190.79986879075548
4,2,1,4,1,1,2,2,1,280.3775254793283
4,2,1,4,1,2,1,1,1,190.79986879075548
4,2,1,4,1,2,1,2,1,280.3775254793283
4,2,1,4,1,2,2,1,1,190.79986879075548
4,2,1,4,1,2,2,2,1,280.3775254793283
4,2,1,4,2,1,1,1,1,190.79986879075548
4,2,1,4,2,1,1,2,1,280.3775254793283
4,2,1,4,2,1,2,1,1,190.79986879075548
4,2,1,4,2,1,2,2,1,280.3775254793283
4,2,1,4,2,2,1,1,1,190.79986879075548
4,2,1,4,2,2,1,2,1,280.3775254793283
4,2,1,4,2,2,2,1,1,190.79986879075548
4,2,1,4,2,2,2,2,1,280.3775254793283
4,2,1,5,1,1,1,1,1,177.61218828132095
4,2,1,5,1,1,1,2,1,281.1771461968414
4,2,1,5,1,1,2,1,1,177.61218828132095
4,2,1,5,1,1,2,2,1,281.1771461968414
4,2,1,5,1,2,1,1,1,177.61218828132095
4,2,1,5,1,2,1,2,1,281.1771461968414
4,2,1,5,1,2,2,1,1,177.61218828132095
4,2,1,5,1,2,2,2,1,281.1771461968414
4,2,1,5,2,1,1,1,1,177.61218828132095
4,2,1,5,2,1,1,2,1,281.1771461968414
4,2,1,5,2,1,2,1,1,177.61218828132095
4,2,1,5,2,1,2,2,1,281.1771461968414
4,2,1,5,2,2,1,1,1,177.61218828132095
4,2,1,5,2,2,1,2,1,281.1771461968414
4,2,1,5,2,2,2,1,1,177.61218828132095
4,2,1,5,2,2,2,2,1,281.1771461968414
4,2,1,6,1,1,1,1,1,171.07618076754864
4,2,1,6,1,1,1,2,1,257.8659473676309
4,2,1,6,1,1,2,1,1,171.07618076754864
4,2,1,6,1,1,2,2,1,257.8659473676309
4,2,1,6,1,2,1,1,1,171.07618076754864
4,2,1,6,1,2,1,2,1,257.8659473676309
4,2,1,6,1,2,2,1,1,171.07618076754864
4,2,1,6,1,2,2,2,1,257.8659473676309
4,2,1,6,2,1,1,1,1,171.07618076754864
4,2,1,6,2,1,1,2,1,257.8659473676309
4,2,1,6,2,1,2,1,1,171.07618076754864
4,2,1,6,2,1,2,2,1,257.8659473676309
4,2,1,6,2,2,1,1,1,171.07618076754864
4,2,1,6,2,2,1,2,1,257.8659473676309
4,2,1,6,2,2,2,1,1,171.07618076754864
4,2,1,6,2,2,2,2,1,257.8659473676309
4,2,1,7,1,1,1,1,1,170.32549825139142
4,2,1,7,1,1,1,2,1,255.9612611164535
4,2,1,7,1,1,2,1,1,170.32549825139142
4,2,1,7,1,1,2,2,1,255.9612611164535
4,2,1,7,1,2,1,1,1,170.32549825139142
4,2,1,7,1,2,1,2,1,255.9612611164535
4,2,1,7,1,2,2,1,1,170.32549825139142
4,2,1,7,1,2,2,2,1,255.9612611164535
4,2,1,7,2,1,1,1,1,170.32549825139142
4,2,1,7,2,1,1,2,1,255.9612611164535
4,2,1,7,2,1,2,1,1,170.32549825139142
4,2,1,7,2,1,2,2,1,255.9612611164535
4,2,1,7,2,2,1,1,1,170.32549825139142
4,2,1,7,2,2,1,2,1,255.9612611164535
4,2,1,7,2,2,2,1,1,170.32549825139142
4,2,1,7,2,2,2,2,1,255.9612611164535
4,2,1,8,1,1,1,1,1,169.1939251927869
4,2,1,8,1,1,1,2,1,255.8900627869473
4,2,1,8,1,1,2,1,1,169.1939251927869
4,2,1,8,1,1,2,2,1,255.8900627869473
4,2,1,8,1,2,1,1,1,169.1939251927869
4,2,1,8,1,2,1,2,1,255.8900627869473
4,2,1,8,1,2,2,1,1,169.1939251927869
4,2,1,8,1,2,2,2,1,255.8900627869473
4,2,1,8,2,1,1,1,1,169.1939251927869
4,2,1,8,2,1,1,2,1,255.8900627869473
4,2,1,8,2,1,2,1,1,169.1939251927869
4,2,1,8,2,1,2,2,1,255.8900627869473
4,2,1,8,2,2,1,1,1,169.1939251927869
4,2,1,8,2,2,1,2,1,255.8900627869473
4,2,1,8,2,2,2,1,1,169.1939251927869
4,2,1,8,2,2,2,2,1,255.8900627869473
4,3,1,1,1,1,1,1,1,188.79983416185624
4,3,1,1,1,1,1,2,1,282.4841684920953
4,3,1,1,1,1,2,1,1,188.79983416185624
4,3,1,1,1,1,2,2,1,282.4841684920953
4,3,1,1,1,2,1,1,1,188.79983416185624
4,3,1,1,1,2,1,2,1,282.4841684920953
4,3,1,1,1,2,2,1,1,188.79983416185624
4,3,1,1,1,2,2,2,1,282.4841684920953
4,3,1,1,2,1,1,1,1,188.79983416185624
4,3,1,1,2,1,1,2,1,282.4841684920953
4,3,1,1,2,1,2,1,1,188.79983416185624
4,3,1,1,2,1,2,2,1,282.4841684920953
4,3,1,1,2,2,1,1,1,188.79983416185624
4,3,1,1,2,2,1,2,1,282.4841684920953
4,3,1,1,2,2,2,1,1,188.79983416185624
4,3,1,1,2,2,2,2,1,282.4841684920953
4,3,1,2,1,1,1,1,1,155.5133505394992
4,3,1,2,1,1,1,2,1,236.807770574814
4,3,1,2,1,1,2,1,1,155.5133505394992
4,3,1,2,1,1,2,2,1,236.807770574814
4,3,1,2,1,2,1,1,1,155.5133505394992
4,3,1,2,1,2,1,2,1,236.807770574814
4,3,1,2,1,2,2,1,1,155.5133505394992
4,3,1,2,1,2,2,2,1,236.807770574814
4,3,1,2,2,1,1,1,1,155.5133505394992
4,3,1,2,2,1,1,2,1,236.807770574814
4,3,1,2,2,1,2,1,1,155.5133505394992
4,3,1,2,2,1,2,2,1,236.807770574814
4,3,1,2,2,2,1,1,1,155.5133505394992
4,3,1,2,2,2,1,2,1,236.807770574814
4,3,1,2,2,2,2,1,1,155.5133505394992
4,3,1,2,2,2,2,2,1,236.807770574814
4,3,1,3,1,1,1,1,1,148.58902162389663
4,3,1,3,1,1,1,2,1,229.7484527766584
4,3,1,3,1,1,2,1,1,148.58902162389663
4,3,1,3,1,1,2,2,1,229.7484527766584
4,3,1,3,1,2,1,1,1,148.58902162389663
4,3,1,3,1,2,1,2,1,229.7484527766584
4,3,1,3,1,2,2,1,1,148.58902162389663
4,3,1,3,1,2,2,2,1,229.7484527766584
4,3,1,3,2,1,1,1,1,148.58902162389663
4,3,1,3,2,1,1,2,1,229.7484527766584
4,3,1,3,2,1,2,1,1,148.58902162389663
4,3,1,3,2,1,2,2,1,229.7484527766584
4,3,1,3,2,2,1,1,1,148.58902162389663
4,3,1,3,2,2,1,2,1,229.7484527766584
4,3,1,3,2,2,2,1,1,148.58902162389663
4,3,1,3,2,2,2,2,1,229.7484527766584
4,3,1,4,1,1,1,1,1,189.95967735291796
4,3,1,4,1,1,1,2,1,279.73493116455023
4,3,1,4,1,1,2,1,1,189.95967735291796
4,3,1,4,1,1,2,2,1,279.73493116455023
4,3,1,4,1,2,1,1,1,189.95967735291796
4,3,1,4,1,2,1,2,1,279.73493116455023
4,3,1,4,1,2,2,1,1,189.95967735291796
4,3,1,4,1,2,2,2,1,279.73493116455023
4,3,1,4,2,1,1,1,1,189.95967735291796
4,3,1,4,2,1,1,2,1,279.73493116455023
4,3,1,4,2,1,2,1,1,189.95967735291796
4,3,1,4,2,1,2,2,1,279.73493116455023
4,3,1,4,2,2,1,1,1,189.95967735291796
4,3,1,4,2,2,1,2,1,279.73493116455023
4,3,1,4,2,2,2,1,1,189.95967735291796
4,3,1,4,2,2,2,2,1,279.73493116455023
4,3,1,5,1,1,1,1,1,171.13347493267298
4,3,1,5,1,1,1,2,1,271.7612342283095
4,3,1,5,1,1,2,1,1,171.13347493267298
4,3,1,5,1,1,2,2,1,271.7612342283095
4,3,1,5,1,2,1,1,1,171.13347493267298
4,3,1,5,1,2,1,2,1,271.7612342283095
4,3,1,5,1,2,2,1,1,171.13347493267298
4,3,1,5,1,2,2,2,1,271.7612342283095
4,3,1,5,2,1,1,1,1,171.13347493267298
4,3,1,5,2,1,1,2,1,271.7612342283095
4,3,1,5,2,1,2,1,1,171.13347493267298
4,3,1,5,2,1,2,2,1,271.7612342283095
4,3,1,5,2,2,1,1,1,171.13347493267298
4,3,1,5,2,2,1,2,1,271.7612342283095
4,3,1,5,2,2,2,1,1,171.13347493267298
4,3,1,5,2,2,2,2,1,271.7612342283095
4,3,1,6,1,1,1,1,1,172.25212532886107
4,3,1,6,1,1,1,2,1,257.8517488545039
4,3,1,6,1,1,2,1,1,172.25212532886107
4,3,1,6,1,1,2,2,1,257.8517488545039
4,3,1,6,1,2,1,1,1,172.25212532886107
4,3,1,6,1,2,1,2,1,257.8517488545039
4,3,1,6,1,2,2,1,1,172.25212532886107
4,3,1,6,1,2,2,2,1,257.8517488545039
4,3,1,6,2,1,1,1,1,172.25212532886107
4,3,1,6,2,1,1,2,1,257.8517488545039
4,3,1,6,2,1,2,1,1,172.25212532886107
4,3,1,6,2,1,2,2,1,257.8517488545039
4,3,1,6,2,2,1,1,1,172.25212532886107
4,3,1,6,2,2,1,2,1,257.8517488545039
4,3,1,6,2,2,2,1,1,172.25212532886107
4,3,1,6,2,2,2,2,1,257.8517488545039
4,3,1,7,1,1,1,1,1,171.2953013733695
4,3,1,7,1,1,1,2,1,256.1198590997161
4,3,1,7,1,1,2,1,1,171.2953013733695
4,3,1,7,1,1,2,2,1,256.1198590997161
4,3,1,7,1,2,1,1,1,171.2953013733695
4,3,1,7,1,2,1,2,1,256.1198590997161
4,3,1,7,1,2,2,1,1,171.2953013733695
4,3,1,7,1,2,2,2,1,256.1198590997161
4,3,1,7,2,1,1,1,1,171.2953013733695
4,3,1,7,2,1,1,2,1,256.1198590997161
4,3,1,7,2,1,2,1,1,171.2953013733695
4,3,1,7,2,1,2,2,1,256.1198590997161
4,3,1,7,2,2,1,1,1,171.2953013733695
4,3,1,7,2,2,1,2,1,256.1198590997161
4,3,1,7,2,2,2,1,1,171.2953013733695
4,3,1,7,2,2,2,2,1,256.1198590997161
4,3,1,8,1,1,1,1,1,170.89584146885642
4,3,1,8,1,1,1,2,1,252.96570860841513
4,3,1,8,1,1,2,1,1,170.89584146885642
4,3,1,8,1,1,2,2,1,252.96570860841513
4,3,1,8,1,2,1,1,1,170.89584146885642
4,3,1,8,1,2,1,2,1,252.96570860841513
4,3,1,8,1,2,2,1,1,170.89584146885642
4,3,1,8,1,2,2,2,1,252.96570860841513
4,3,1,8,2,1,1,1,1,170.89584146885642
4,3,1,8,2,1,1,2,1,252.96570860841513
4,3,1,8,2,1,2,1,1,170.89584146885642
4,3,1,8,2,1,2,2,1,252.96570860841513
4,3,1,8,2,2,1,1,1,170.89584146885642
4,3,1,8,2,2,1,2,1,252.96570860841513
4,3,1,8,2,2,2,1,1,170.89584146885642
4,3,1,8,2,2,2,2,1,252.96570860841513
4,4,1,1,1,1,1,1,1,190.17612341332608
4,4,1,1,1,1,1,2,1,285.87030819265823
4,4,1,1,1,1,2,1,1,190.17612341332608
4,4,1,1,1,1,2,2,1,285.87030819265823
4,4,1,1,1,2,1,1,1,190.17612341332608
4,4,1,1,1,2,1,2,1,285.87030819265823
4,4,1,1,1,2,2,1,1,190.17612341332608
4,4,1,1,1,2,2,2,1,285.87030819265823
4,4,1,1,2,1,1,1,1,190.17612341332608
4,4,1,1,2,1,1,2,1,285.87030819265823
4,4,1,1,2,1,2,1,1,190.17612341332608
4,4,1,1,2,1,2,2,1,285.87030819265823
4,4,1,1,2,2,1,1,1,190.17612341332608
4,4,1,1,2,2,1,2,1,285.87030819265823
4,4,1,1,2,2,2,1,1,190.17612341332608
4,4,1,1,2,2,2,2,1,285.87030819265823
4,4,1,2,1,1,1,1,1,156.3524909519805
4,4,1,2,1,1,1,2,1,232.02776502420556
4,4,1,2,1,1,2,1,1,156.3524909519805
4,4,1,2,1,1,2,2,1,232.02776502420556
4,4,1,2,1,2,1,1,1,156.3524909519805
4,4,1,2,1,2,1,2,1,232.02776502420556
4,4,1,2,1,2,2,1,1,156.3524909519805
4,4,1,2,1,2,2,2,1,232.02776502420556
4,4,1,2,2,1,1,1,1,156.3524909519805
4,4,1,2,2,1,1,2,1,232.02776502420556
4,4,1,2,2,1,2,1,1,156.3524909519805
4,4,1,2,2,1,2,2,1,232.02776502420556
4,4,1,2,2,2,1,1,1,156.3524909519805
4,4,1,2,2,2,1,2,1,232.02776502420556
4,4,1,2,2,2,2,1,1,156.3524909519805
4,4,1,2,2,2,2,2,1,232.02776502420556
4,4,1,3,1,1,1,1,1,151.79017781958993
4,4,1,3,1,1,1,2,1,230.6881023763281
4,4,1,3,1,1,2,1,1,151.79017781958993
4,4,1,3,1,1,2,2,1,230.6881023763281
4,4,1,3,1,2,1,1,1,151.79017781958993
4,4,1,3,1,2,1,2,1,230.6881023763281
4,4,1,3,1,2,2,1,1,151.79017781958993
4,4,1,3,1,2,2,2,1,230.6881023763281
4,4,1,3,2,1,1,1,1,151.79017781958993
4,4,1,3,2,1,1,2,1,230.6881023763281
4,4,1,3,2,1,2,1,1,151.79017781958993
4,4,1,3,2,1,2,2,1,230.6881023763281
4,4,1,3,2,2,1,1,1,151.79017781958993
4,4,1,3,2,2,1,2,1,230.6881023763281
4,4,1,3,2,2,2,1,1,151.79017781958993
4,4,1,3,2,2,2,2,1,230.6881023763281
4,4,1,4,1,1,1,1,1,190.88410706211363
4,4,1,4,1,1,1,2,1,286.7974500587305
4,4,1,4,1,1,2,1,1,190.88410706211363
4,4,1,4,1,1,2,2,1,286.7974500587305
4,4,1,4,1,2,1,1,1,190.88410706211363
4,4,1,4,1,2,1,2,1,286.7974500587305
4,4,1,4,1,2,2,1,1,190.88410706211363
4,4,1,4,1,2,2,2,1,286.7974500587305
4,4,1,4,2,1,1,1,1,190.88410706211363
4,4,1,4,2,1,1,2,1,286.7974500587305
4,4,1,4,2,1,2,1,1,190.88410706211363
4,4,1,4,2,1,2,2,1,286.7974500587305
4,4,1,4,2,2,1,1,1,190.88410706211363
4,4,1,4,2,2,1,2,1,286.7974500587305
4,4,1,4,2,2,2,1,1,190.88410706211363
4,4,1,4,2,2,2,2,1,286.7974500587305
4,4,1,5,1,1,1,1,1,177.86040982468677
4,4,1,5,1,1,1,2,1,287.3555098299304
4,4,1,5,1,1,2,1,1,177.86040982468677
4,4,1,5,1,1,2,2,1,287.3555098299304
4,4,1,5,1,2,1,1,1,177.86040982468677
4,4,1,5,1,2,1,2,1,287.3555098299304
4,4,1,5,1,2,2,1,1,177.86040982468677
4,4,1,5,1,2,2,2,1,287.3555098299304
4,4,1,5,2,1,1,1,1,177.86040982468677
4,4,1,5,2,1,1,2,1,287.3555098299304
4,4,1,5,2,1,2,1,1,177.86040982468677
4,4,1,5,2,1,2,2,1,287.3555098299304
4,4,1,5,2,2,1,1,1,177.86040982468677
4,4,1,5,2,2,1,2,1,287.3555098299304
4,4,1,5,2,2,2,1,1,177.86040982468677
4,4,1,5,2,2,2,2,1,287.3555098299304
4,4,1,6,1,1,1,1,1,179.31625043877943
4,4,1,6,1,1,1,2,1,285.8748708685846
4,4,1,6,1,1,2,1,1,179.31625043877943
4,4,1,6,1,1,2,2,1,285.8748708685846
4,4,1,6,1,2,1,1,1,179.31625043877943
4,4,1,6,1,2,1,2,1,285.8748708685846
4,4,1,6,1,2,2,1,1,179.31625043877943
4,4,1,6,1,2,2,2,1,285.8748708685846
4,4,1,6,2,1,1,1,1,179.31625043877943
4,4,1,6,2,1,1,2,1,285.8748708685846
4,4,1,6,2,1,2,1,1,179.31625043877943
4,4,1,6,2,1,2,2,1,285.8748708685846
4,4,1,6,2,2,1,1,1,179.31625043877943
4,4,1,6,2,2,1,2,1,285.8748708685846
4,4,1,6,2,2,2,1,1,179.31625043877943
4,4,1,6,2,2,2,2,1,285.8748708685846
4,4,1,7,1,1,1,1,1,180.87466466688923
4,4,1,7,1,1,1,2,1,288.460434943349
4,4,1,7,1,1,2,1,1,180.87466466688923
4,4,1,7,1,1,2,2,1,288.460434943349
4,4,1,7,1,2,1,1,1,180.87466466688923
4,4,1,7,1,2,1,2,1,288.460434943349
4,4,1,7,1,2,2,1,1,180.87466466688923
4,4,1,7,1,2,2,2,1,288.460434943349
4,4,1,7,2,1,1,1,1,180.87466466688923
4,4,1,7,2,1,1,2,1,288.460434943349
4,4,1,7,2,1,2,1,1,180.87466466688923
4,4,1,7,2,1,2,2,1,288.460434943349
4,4,1,7,2,2,1,1,1,180.87466466688923
4,4,1,7,2,2,1,2,1,288.460434943349
4,4,1,7,2,2,2,1,1,180.87466466688923
4,4,1,7,2,2,2,2,1,288.460434943349
4,4,1,8,1,1,1,1,1,192.1071765720795
4,4,1,8,1,1,1,2,1,262.24256477609845
4,4,1,8,1,1,2,1,1,192.1071765720795
4,4,1,8,1,1,2,2,1,262.24256477609845
4,4,1,8,1,2,1,1,1,192.1071765720795
4,4,1,8,1,2,1,2,1,262.24256477609845
4,4,1,8,1,2,2,1,1,192.1071765720795
4,4,1,8,1,2,2,2,1,262.24256477609845
4,4,1,8,2,1,1,1,1,192.1071765720795
4,4,1,8,2,1,1,2,1,262.24256477609845
4,4,1,8,2,1,2,1,1,192.1071765720795
4,4,1,8,2,1,2,2,1,262.24256477609845
4,4,1,8,2,2,1,1,1,192.1071765720795
4,4,1,8,2,2,1,2,1,262.24256477609845
4,4,1,8,2,2,2,1,1,192.1071765720795
4,4,1,8,2,2,2,2,1,262.24256477609845
4,5,1,1,1,1,1,1,1,188.79983416185624
4,5,1,1,1,1,1,2,1,282.4841684920953
4,5,1,1,1,1,2,1,1,188.79983416185624
4,5,1,1,1,1,2,2,1,282.4841684920953
4,5,1,1,1,2,1,1,1,188.79983416185624
4,5,1,1,1,2,1,2,1,282.4841684920953
4,5,1,1,1,2,2,1,1,188.79983416185624
4,5,1,1,1,2,2,2,1,282.4841684920953
4,5,1,1,2,1,1,1,1,188.79983416185624
4,5,1,1,2,1,1,2,1,282.4841684920953
4,5,1,1,2,1,2,1,1,188.79983416185624
4,5,1,1,2,1,2,2,1,282.4841684920953
4,5,1,1,2,2,1,1,1,188.79983416185624
4,5,1,1,2,2,1,2,1,282.4841684920953
4,5,1,1,2,2,2,1,1,188.79983416185624
4,5,1,1,2,2,2,2,1,282.4841684920953
4,5,1,2,1,1,1,1,1,155.5133505394992
4,5,1,2,1,1,1,2,1,236.807770574814
4,5,1,2,1,1,2,1,1,155.5133505394992
4,5,1,2,1,1,2,2,1,236.807770574814
4,5,1,2,1,2,1,1,1,155.5133505394992
4,5,1,2,1,2,1,2,1,236.807770574814
4,5,1,2,1,2,2,1,1,155.5133505394992
4,5,1,2,1,2,2,2,1,236.807770574814
4,5,1,2,2,1,1,1,1,155.5133505394992
4,5,1,2,2,1,1,2,1,236.807770574814
4,5,1,2,2,1,2,1,1,155.5133505394992
4,5,1,2,2,1,2,2,1,236.807770574814
4,5,1,2,2,2,1,1,1,155.5133505394992
4,5,1,2,2,2,1,2,1,236.807770574814
4,5,1,2,2,2,2,1,1,155.5133505394992
4,5,1,2,2,2,2,2,1,236.807770574814
4,5,1,3,1,1,1,1,1,148.5890216238966
4,5,1,3,1,1,1,2,1,229.7484527766584
4,5,1,3,1,1,2,1,1,148.5890216238966
4,5,1,3,1,1,2,2,1,229.7484527766584
4,5,1,3,1,2,1,1,1,148.5890216238966
4,5,1,3,1,2,1,2,1,229.7484527766584
4,5,1,3,1,2,2,1,1,148.5890216238966
4,5,1,3,1,2,2,2,1,229.7484527766584
4,5,1,3,2,1,1,1,1,148.5890216238966
4,5,1,3,2,1,1,2,1,229.7484527766584
4,5,1,3,2,1,2,1,1,148.5890216238966
4,5,1,3,2,1,2,2,1,229.7484527766584
4,5,1,3,2,2,1,1,1,148.5890216238966
4,5,1,3,2,2,1,2,1,229.7484527766584
4,5,1,3,2,2,2,1,1,148.5890216238966
4,5,1,3,2,2,2,2,1,229.7484527766584
4,5,1,4,1,1,1,1,1,190.3893947862064
4,5,1,4,1,1,1,2,1,282.55513628450944
4,5,1,4,1,1,2,1,1,190.3893947862064
4,5,1,4,1,1,2,2,1,282.55513628450944
4,5,1,4,1,2,1,1,1,190.3893947862064
4,5,1,4,1,2,1,2,1,282.55513628450944
4,5,1,4,1,2,2,1,1,190.3893947862064
4,5,1,4,1,2,2,2,1,282.55513628450944
4,5,1,4,2,1,1,1,1,190.3893947862064
4,5,1,4,2,1,1,2,1,282.55513628450944
4,5,1,4,2,1,2,1,1,190.3893947862064
4,5,1,4,2,1,2,2,1,282.55513628450944
4,5,1,4,2,2,1,1,1,190.3893947862064
4,5,1,4,2,2,1,2,1,282.55513628450944
4,5,1,4,2,2,2,1,1,190.3893947862064
4,5,1,4,2,2,2,2,1,282.55513628450944
4,5,1,5,1,1,1,1,1,176.22314317896377
4,5,1,5,1,1,1,2,1,263.87446327926926
4,5,1,5,1,1,2,1,1,176.22314317896377
4,5,1,5,1,1,2,2,1,263.87446327926926
4,5,1,5,1,2,1,1,1,176.22314317896377
4,5,1,5,1,2,1,2,1,263.87446327926926
4,5,1,5,1,2,2,1,1,176.22314317896377
4,5,1,5,1,2,2,2,1,263.87446327926926
4,5,1,5,2,1,1,1,1,176.22314317896377
4,5,1,5,2,1,1,2,1,263.87446327926926
4,5,1,5,2,1,2,1,1,176.22314317896377
4,5,1,5,2,1,2,2,1,263.87446327926926
4,5,1,5,2,2,1,1,1,176.22314317896377
4,5,1,5,2,2,1,2,1,263.87446327926926
4,5,1,5,2,2,2,1,1,176.22314317896377
4,5,1,5,2,2,2,2,1,263.87446327926926
4,5,1,6,1,1,1,1,1,176.29853384941725
4,5,1,6,1,1,1,2,1,267.54191297341004
4,5,1,6,1,1,2,1,1,176.29853384941725
4,5,1,6,1,1,2,2,1,267.54191297341004
4,5,1,6,1,2,1,1,1,176.29853384941725
4,5,1,6,1,2,1,2,1,267.54191297341004
4,5,1,6,1,2,2,1,1,176.29853384941725
4,5,1,6,1,2,2,2,1,267.54191297341004
4,5,1,6,2,1,1,1,1,176.29853384941725
4,5,1,6,2,1,1,2,1,267.54191297341004
4,5,1,6,2,1,2,1,1,176.29853384941725
4,5,1,6,2,1,2,2,1,267.54191297341004
4,5,1,6,2,2,1,1,1,176.29853384941725
4,5,1,6,2,2,1,2,1,267.54191297341004
4,5,1,6,2,2,2,1,1,176.29853384941725
4,5,1,6,2,2,2,2,1,267.54191297341004
4,5,1,7,1,1,1,1,1,174.5150144750152
4,5,1,7,1,1,1,2,1,260.4652354447319
4,5,1,7,1,1,2,1,1,174.5150144750152
