missing_value,normalization,outlier,whitespace,punctuation,stopword,deduplication,model,utility_accuracy_score
6,3,3,2,2,2,2,1,0.08446866485013627
6,3,4,1,1,1,1,1,0.09090909090909094
6,3,4,1,1,1,2,1,0.10416666666666663
6,3,4,1,1,2,1,1,0.09090909090909094
6,3,4,1,1,2,2,1,0.10416666666666663
6,3,4,1,2,1,1,1,0.09090909090909094
6,3,4,1,2,1,2,1,0.10416666666666663
6,3,4,1,2,2,1,1,0.09090909090909094
6,3,4,1,2,2,2,1,0.10416666666666663
6,3,4,2,1,1,1,1,0.09090909090909094
6,3,4,2,1,1,2,1,0.10416666666666663
6,3,4,2,1,2,1,1,0.09090909090909094
6,3,4,2,1,2,2,1,0.10416666666666663
6,3,4,2,2,1,1,1,0.09090909090909094
6,3,4,2,2,1,2,1,0.10416666666666663
6,3,4,2,2,2,1,1,0.09090909090909094
6,3,4,2,2,2,2,1,0.10416666666666663
6,3,5,1,1,1,1,1,0.08365758754863817
6,3,5,1,1,1,2,1,0.09634551495016608
6,3,5,1,1,2,1,1,0.08365758754863817
6,3,5,1,1,2,2,1,0.09634551495016608
6,3,5,1,2,1,1,1,0.08365758754863817
6,3,5,1,2,1,2,1,0.09634551495016608
6,3,5,1,2,2,1,1,0.08365758754863817
6,3,5,1,2,2,2,1,0.09634551495016608
6,3,5,2,1,1,1,1,0.08365758754863817
6,3,5,2,1,1,2,1,0.09634551495016608
6,3,5,2,1,2,1,1,0.08365758754863817
6,3,5,2,1,2,2,1,0.09634551495016608
6,3,5,2,2,1,1,1,0.08365758754863817
6,3,5,2,2,1,2,1,0.09634551495016608
6,3,5,2,2,2,1,1,0.08365758754863817
6,3,5,2,2,2,2,1,0.09634551495016608
6,3,6,1,1,1,1,1,0.08949416342412453
6,3,6,1,1,1,2,1,0.10197368421052633
6,3,6,1,1,2,1,1,0.08949416342412453
6,3,6,1,1,2,2,1,0.10197368421052633
6,3,6,1,2,1,1,1,0.08949416342412453
6,3,6,1,2,1,2,1,0.10197368421052633
6,3,6,1,2,2,1,1,0.08949416342412453
6,3,6,1,2,2,2,1,0.10197368421052633
6,3,6,2,1,1,1,1,0.08949416342412453
6,3,6,2,1,1,2,1,0.10197368421052633
6,3,6,2,1,2,1,1,0.08949416342412453
6,3,6,2,1,2,2,1,0.10197368421052633
6,3,6,2,2,1,1,1,0.08949416342412453
6,3,6,2,2,1,2,1,0.10197368421052633
6,3,6,2,2,2,1,1,0.08949416342412453
6,3,6,2,2,2,2,1,0.10197368421052633
6,3,7,1,1,1,1,1,0.07587548638132291
6,3,7,1,1,1,2,1,0.08417508417508412
6,3,7,1,1,2,1,1,0.07587548638132291
6,3,7,1,1,2,2,1,0.08417508417508412
6,3,7,1,2,1,1,1,0.07587548638132291
6,3,7,1,2,1,2,1,0.08417508417508412
6,3,7,1,2,2,1,1,0.07587548638132291
6,3,7,1,2,2,2,1,0.08417508417508412
6,3,7,2,1,1,1,1,0.07587548638132291
6,3,7,2,1,1,2,1,0.08417508417508412
6,3,7,2,1,2,1,1,0.07587548638132291
6,3,7,2,1,2,2,1,0.08417508417508412
6,3,7,2,2,1,1,1,0.07587548638132291
6,3,7,2,2,1,2,1,0.08417508417508412
6,3,7,2,2,2,1,1,0.07587548638132291
6,3,7,2,2,2,2,1,0.08417508417508412
6,3,8,1,1,1,1,1,0.06420233463035019
6,3,8,1,1,1,2,1,0.059859154929577496
6,3,8,1,1,2,1,1,0.06420233463035019
6,3,8,1,1,2,2,1,0.059859154929577496
6,3,8,1,2,1,1,1,0.06420233463035019
6,3,8,1,2,1,2,1,0.059859154929577496
6,3,8,1,2,2,1,1,0.06420233463035019
6,3,8,1,2,2,2,1,0.059859154929577496
6,3,8,2,1,1,1,1,0.06420233463035019
6,3,8,2,1,1,2,1,0.059859154929577496
6,3,8,2,1,2,1,1,0.06420233463035019
6,3,8,2,1,2,2,1,0.059859154929577496
6,3,8,2,2,1,1,1,0.06420233463035019
6,3,8,2,2,1,2,1,0.059859154929577496
6,3,8,2,2,2,1,1,0.06420233463035019
6,3,8,2,2,2,2,1,0.059859154929577496
6,4,1,1,1,1,1,1,0.09486780715396581
6,4,1,1,1,1,2,1,0.09677419354838712
6,4,1,1,1,2,1,1,0.09486780715396581
6,4,1,1,1,2,2,1,0.09677419354838712
6,4,1,1,2,1,1,1,0.09486780715396581
6,4,1,1,2,1,2,1,0.09677419354838712
6,4,1,1,2,2,1,1,0.09486780715396581
6,4,1,1,2,2,2,1,0.09677419354838712
6,4,1,2,1,1,1,1,0.09486780715396581
6,4,1,2,1,1,2,1,0.09677419354838712
6,4,1,2,1,2,1,1,0.09486780715396581
6,4,1,2,1,2,2,1,0.09677419354838712
6,4,1,2,2,1,1,1,0.09486780715396581
6,4,1,2,2,1,2,1,0.09677419354838712
6,4,1,2,2,2,1,1,0.09486780715396581
6,4,1,2,2,2,2,1,0.09677419354838712
6,4,2,1,1,1,1,1,0.060194174757281504
6,4,2,1,1,1,2,1,0.056140350877192935
6,4,2,1,1,2,1,1,0.060194174757281504
6,4,2,1,1,2,2,1,0.056140350877192935
6,4,2,1,2,1,1,1,0.060194174757281504
6,4,2,1,2,1,2,1,0.056140350877192935
6,4,2,1,2,2,1,1,0.060194174757281504
6,4,2,1,2,2,2,1,0.056140350877192935
6,4,2,2,1,1,1,1,0.060194174757281504
6,4,2,2,1,1,2,1,0.056140350877192935
6,4,2,2,1,2,1,1,0.060194174757281504
6,4,2,2,1,2,2,1,0.056140350877192935
6,4,2,2,2,1,1,1,0.060194174757281504
6,4,2,2,2,1,2,1,0.056140350877192935
6,4,2,2,2,2,1,1,0.060194174757281504
6,4,2,2,2,2,2,1,0.056140350877192935
6,4,3,1,1,1,1,1,0.07986688851913482
6,4,3,1,1,1,2,1,0.08446866485013627
6,4,3,1,1,2,1,1,0.07986688851913482
6,4,3,1,1,2,2,1,0.08446866485013627
6,4,3,1,2,1,1,1,0.07986688851913482
6,4,3,1,2,1,2,1,0.08446866485013627
6,4,3,1,2,2,1,1,0.07986688851913482
6,4,3,1,2,2,2,1,0.08446866485013627
6,4,3,2,1,1,1,1,0.07986688851913482
6,4,3,2,1,1,2,1,0.08446866485013627
6,4,3,2,1,2,1,1,0.07986688851913482
6,4,3,2,1,2,2,1,0.08446866485013627
6,4,3,2,2,1,1,1,0.07986688851913482
6,4,3,2,2,1,2,1,0.08446866485013627
6,4,3,2,2,2,1,1,0.07986688851913482
6,4,3,2,2,2,2,1,0.08446866485013627
6,4,4,1,1,1,1,1,0.08949416342412453
6,4,4,1,1,1,2,1,0.1058394160583942
6,4,4,1,1,2,1,1,0.08949416342412453
6,4,4,1,1,2,2,1,0.1058394160583942
6,4,4,1,2,1,1,1,0.08949416342412453
6,4,4,1,2,1,2,1,0.1058394160583942
6,4,4,1,2,2,1,1,0.08949416342412453
6,4,4,1,2,2,2,1,0.1058394160583942
6,4,4,2,1,1,1,1,0.08949416342412453
6,4,4,2,1,1,2,1,0.1058394160583942
6,4,4,2,1,2,1,1,0.08949416342412453
6,4,4,2,1,2,2,1,0.1058394160583942
6,4,4,2,2,1,1,1,0.08949416342412453
6,4,4,2,2,1,2,1,0.1058394160583942
6,4,4,2,2,2,1,1,0.08949416342412453
6,4,4,2,2,2,2,1,0.1058394160583942
6,4,5,1,1,1,1,1,0.08171206225680938
6,4,5,1,1,1,2,1,0.09030100334448166
6,4,5,1,1,2,1,1,0.08171206225680938
6,4,5,1,1,2,2,1,0.09030100334448166
6,4,5,1,2,1,1,1,0.08171206225680938
6,4,5,1,2,1,2,1,0.09030100334448166
6,4,5,1,2,2,1,1,0.08171206225680938
6,4,5,1,2,2,2,1,0.09030100334448166
6,4,5,2,1,1,1,1,0.08171206225680938
6,4,5,2,1,1,2,1,0.09030100334448166
6,4,5,2,1,2,1,1,0.08171206225680938
6,4,5,2,1,2,2,1,0.09030100334448166
6,4,5,2,2,1,1,1,0.08171206225680938
6,4,5,2,2,1,2,1,0.09030100334448166
6,4,5,2,2,2,1,1,0.08171206225680938
6,4,5,2,2,2,2,1,0.09030100334448166
6,4,6,1,1,1,1,1,0.08171206225680938
6,4,6,1,1,1,2,1,0.09246575342465757
6,4,6,1,1,2,1,1,0.08171206225680938
6,4,6,1,1,2,2,1,0.09246575342465757
6,4,6,1,2,1,1,1,0.08171206225680938
6,4,6,1,2,1,2,1,0.09246575342465757
6,4,6,1,2,2,1,1,0.08171206225680938
6,4,6,1,2,2,2,1,0.09246575342465757
6,4,6,2,1,1,1,1,0.08171206225680938
6,4,6,2,1,1,2,1,0.09246575342465757
6,4,6,2,1,2,1,1,0.08171206225680938
6,4,6,2,1,2,2,1,0.09246575342465757
6,4,6,2,2,1,1,1,0.08171206225680938
6,4,6,2,2,1,2,1,0.09246575342465757
6,4,6,2,2,2,1,1,0.08171206225680938
6,4,6,2,2,2,2,1,0.09246575342465757
6,4,7,1,1,1,1,1,0.07003891050583655
6,4,7,1,1,1,2,1,0.07849829351535831
6,4,7,1,1,2,1,1,0.07003891050583655
6,4,7,1,1,2,2,1,0.07849829351535831
6,4,7,1,2,1,1,1,0.07003891050583655
6,4,7,1,2,1,2,1,0.07849829351535831
6,4,7,1,2,2,1,1,0.07003891050583655
6,4,7,1,2,2,2,1,0.07849829351535831
6,4,7,2,1,1,1,1,0.07003891050583655
6,4,7,2,1,1,2,1,0.07849829351535831
6,4,7,2,1,2,1,1,0.07003891050583655
6,4,7,2,1,2,2,1,0.07849829351535831
6,4,7,2,2,1,1,1,0.07003891050583655
6,4,7,2,2,1,2,1,0.07849829351535831
6,4,7,2,2,2,1,1,0.07003891050583655
6,4,7,2,2,2,2,1,0.07849829351535831
6,4,8,1,1,1,1,1,0.0778210116731517
6,4,8,1,1,1,2,1,0.08710801393728218
6,4,8,1,1,2,1,1,0.0778210116731517
6,4,8,1,1,2,2,1,0.08710801393728218
6,4,8,1,2,1,1,1,0.0778210116731517
6,4,8,1,2,1,2,1,0.08710801393728218
6,4,8,1,2,2,1,1,0.0778210116731517
6,4,8,1,2,2,2,1,0.08710801393728218
6,4,8,2,1,1,1,1,0.0778210116731517
6,4,8,2,1,1,2,1,0.08710801393728218
6,4,8,2,1,2,1,1,0.0778210116731517
6,4,8,2,1,2,2,1,0.08710801393728218
6,4,8,2,2,1,1,1,0.0778210116731517
6,4,8,2,2,1,2,1,0.08710801393728218
6,4,8,2,2,2,1,1,0.0778210116731517
6,4,8,2,2,2,2,1,0.08710801393728218
6,5,1,1,1,1,1,1,0.09486780715396581
6,5,1,1,1,1,2,1,0.09677419354838712
6,5,1,1,1,2,1,1,0.09486780715396581
6,5,1,1,1,2,2,1,0.09677419354838712
6,5,1,1,2,1,1,1,0.09486780715396581
6,5,1,1,2,1,2,1,0.09677419354838712
6,5,1,1,2,2,1,1,0.09486780715396581
6,5,1,1,2,2,2,1,0.09677419354838712
6,5,1,2,1,1,1,1,0.09486780715396581
6,5,1,2,1,1,2,1,0.09677419354838712
6,5,1,2,1,2,1,1,0.09486780715396581
6,5,1,2,1,2,2,1,0.09677419354838712
6,5,1,2,2,1,1,1,0.09486780715396581
6,5,1,2,2,1,2,1,0.09677419354838712
6,5,1,2,2,2,1,1,0.09486780715396581
6,5,1,2,2,2,2,1,0.09677419354838712
6,5,2,1,1,1,1,1,0.060194174757281504
6,5,2,1,1,1,2,1,0.056140350877192935
6,5,2,1,1,2,1,1,0.060194174757281504
6,5,2,1,1,2,2,1,0.056140350877192935
6,5,2,1,2,1,1,1,0.060194174757281504
6,5,2,1,2,1,2,1,0.056140350877192935
6,5,2,1,2,2,1,1,0.060194174757281504
6,5,2,1,2,2,2,1,0.056140350877192935
6,5,2,2,1,1,1,1,0.060194174757281504
6,5,2,2,1,1,2,1,0.056140350877192935
6,5,2,2,1,2,1,1,0.060194174757281504
6,5,2,2,1,2,2,1,0.056140350877192935
6,5,2,2,2,1,1,1,0.060194174757281504
6,5,2,2,2,1,2,1,0.056140350877192935
6,5,2,2,2,2,1,1,0.060194174757281504
6,5,2,2,2,2,2,1,0.056140350877192935
6,5,3,1,1,1,1,1,0.08108108108108103
6,5,3,1,1,1,2,1,0.08635097493036215
6,5,3,1,1,2,1,1,0.08108108108108103
6,5,3,1,1,2,2,1,0.08635097493036215
6,5,3,1,2,1,1,1,0.08108108108108103
6,5,3,1,2,1,2,1,0.08635097493036215
6,5,3,1,2,2,1,1,0.08108108108108103
6,5,3,1,2,2,2,1,0.08635097493036215
6,5,3,2,1,1,1,1,0.08108108108108103
6,5,3,2,1,1,2,1,0.08635097493036215
6,5,3,2,1,2,1,1,0.08108108108108103
6,5,3,2,1,2,2,1,0.08635097493036215
6,5,3,2,2,1,1,1,0.08108108108108103
6,5,3,2,2,1,2,1,0.08635097493036215
6,5,3,2,2,2,1,1,0.08108108108108103
6,5,3,2,2,2,2,1,0.08635097493036215
6,5,4,1,1,1,1,1,0.08754863813229574
6,5,4,1,1,1,2,1,0.1058394160583942
6,5,4,1,1,2,1,1,0.08754863813229574
6,5,4,1,1,2,2,1,0.1058394160583942
6,5,4,1,2,1,1,1,0.08754863813229574
6,5,4,1,2,1,2,1,0.1058394160583942
6,5,4,1,2,2,1,1,0.08754863813229574
6,5,4,1,2,2,2,1,0.1058394160583942
6,5,4,2,1,1,1,1,0.08754863813229574
6,5,4,2,1,1,2,1,0.1058394160583942
6,5,4,2,1,2,1,1,0.08754863813229574
6,5,4,2,1,2,2,1,0.1058394160583942
6,5,4,2,2,1,1,1,0.08754863813229574
6,5,4,2,2,1,2,1,0.1058394160583942
6,5,4,2,2,2,1,1,0.08754863813229574
6,5,4,2,2,2,2,1,0.1058394160583942
6,5,5,1,1,1,1,1,0.0797665369649806
6,5,5,1,1,1,2,1,0.08389261744966447
6,5,5,1,1,2,1,1,0.0797665369649806
6,5,5,1,1,2,2,1,0.08389261744966447
6,5,5,1,2,1,1,1,0.0797665369649806
6,5,5,1,2,1,2,1,0.08389261744966447
6,5,5,1,2,2,1,1,0.0797665369649806
6,5,5,1,2,2,2,1,0.08389261744966447
6,5,5,2,1,1,1,1,0.0797665369649806
6,5,5,2,1,1,2,1,0.08389261744966447
6,5,5,2,1,2,1,1,0.0797665369649806
6,5,5,2,1,2,2,1,0.08389261744966447
6,5,5,2,2,1,1,1,0.0797665369649806
6,5,5,2,2,1,2,1,0.08389261744966447
6,5,5,2,2,2,1,1,0.0797665369649806
6,5,5,2,2,2,2,1,0.08389261744966447
6,5,6,1,1,1,1,1,0.07392996108949412
6,5,6,1,1,1,2,1,0.08275862068965523
6,5,6,1,1,2,1,1,0.07392996108949412
6,5,6,1,1,2,2,1,0.08275862068965523
6,5,6,1,2,1,1,1,0.07392996108949412
6,5,6,1,2,1,2,1,0.08275862068965523
6,5,6,1,2,2,1,1,0.07392996108949412
6,5,6,1,2,2,2,1,0.08275862068965523
6,5,6,2,1,1,1,1,0.07392996108949412
6,5,6,2,1,1,2,1,0.08275862068965523
6,5,6,2,1,2,1,1,0.07392996108949412
6,5,6,2,1,2,2,1,0.08275862068965523
6,5,6,2,2,1,1,1,0.07392996108949412
6,5,6,2,2,1,2,1,0.08275862068965523
6,5,6,2,2,2,1,1,0.07392996108949412
6,5,6,2,2,2,2,1,0.08275862068965523
6,5,7,1,1,1,1,1,0.07543520309477758
6,5,7,1,1,1,2,1,0.08080808080808077
6,5,7,1,1,2,1,1,0.07543520309477758
6,5,7,1,1,2,2,1,0.08080808080808077
6,5,7,1,2,1,1,1,0.07543520309477758
6,5,7,1,2,1,2,1,0.08080808080808077
6,5,7,1,2,2,1,1,0.07543520309477758
6,5,7,1,2,2,2,1,0.08080808080808077
6,5,7,2,1,1,1,1,0.07543520309477758
6,5,7,2,1,1,2,1,0.08080808080808077
6,5,7,2,1,2,1,1,0.07543520309477758
6,5,7,2,1,2,2,1,0.08080808080808077
6,5,7,2,2,1,1,1,0.07543520309477758
6,5,7,2,2,1,2,1,0.08080808080808077
6,5,7,2,2,2,1,1,0.07543520309477758
6,5,7,2,2,2,2,1,0.08080808080808077
6,5,8,1,1,1,1,1,0.0778210116731517
6,5,8,1,1,1,2,1,0.08247422680412375
6,5,8,1,1,2,1,1,0.0778210116731517
6,5,8,1,1,2,2,1,0.08247422680412375
6,5,8,1,2,1,1,1,0.0778210116731517
6,5,8,1,2,1,2,1,0.08247422680412375
6,5,8,1,2,2,1,1,0.0778210116731517
6,5,8,1,2,2,2,1,0.08247422680412375
6,5,8,2,1,1,1,1,0.0778210116731517
6,5,8,2,1,1,2,1,0.08247422680412375
6,5,8,2,1,2,1,1,0.0778210116731517
6,5,8,2,1,2,2,1,0.08247422680412375
6,5,8,2,2,1,1,1,0.0778210116731517
6,5,8,2,2,1,2,1,0.08247422680412375
6,5,8,2,2,2,1,1,0.0778210116731517
6,5,8,2,2,2,2,1,0.08247422680412375
7,1,1,1,1,1,1,1,0.09486780715396581
7,1,1,1,1,1,2,1,0.09677419354838712
7,1,1,1,1,2,1,1,0.09486780715396581
7,1,1,1,1,2,2,1,0.09677419354838712
7,1,1,1,2,1,1,1,0.09486780715396581
7,1,1,1,2,1,2,1,0.09677419354838712
7,1,1,1,2,2,1,1,0.09486780715396581
7,1,1,1,2,2,2,1,0.09677419354838712
7,1,1,2,1,1,1,1,0.09486780715396581
7,1,1,2,1,1,2,1,0.09677419354838712
7,1,1,2,1,2,1,1,0.09486780715396581
7,1,1,2,1,2,2,1,0.09677419354838712
7,1,1,2,2,1,1,1,0.09486780715396581
7,1,1,2,2,1,2,1,0.09677419354838712
7,1,1,2,2,2,1,1,0.09486780715396581
7,1,1,2,2,2,2,1,0.09677419354838712
7,1,2,1,1,1,1,1,0.060194174757281504
7,1,2,1,1,1,2,1,0.056140350877192935
7,1,2,1,1,2,1,1,0.060194174757281504
7,1,2,1,1,2,2,1,0.056140350877192935
7,1,2,1,2,1,1,1,0.060194174757281504
7,1,2,1,2,1,2,1,0.056140350877192935
7,1,2,1,2,2,1,1,0.060194174757281504
7,1,2,1,2,2,2,1,0.056140350877192935
7,1,2,2,1,1,1,1,0.060194174757281504
7,1,2,2,1,1,2,1,0.056140350877192935
7,1,2,2,1,2,1,1,0.060194174757281504
7,1,2,2,1,2,2,1,0.056140350877192935
7,1,2,2,2,1,1,1,0.060194174757281504
7,1,2,2,2,1,2,1,0.056140350877192935
7,1,2,2,2,2,1,1,0.060194174757281504
7,1,2,2,2,2,2,1,0.056140350877192935
7,1,3,1,1,1,1,1,0.07986688851913482
7,1,3,1,1,1,2,1,0.08446866485013627
7,1,3,1,1,2,1,1,0.07986688851913482
7,1,3,1,1,2,2,1,0.08446866485013627
7,1,3,1,2,1,1,1,0.07986688851913482
7,1,3,1,2,1,2,1,0.08446866485013627
7,1,3,1,2,2,1,1,0.07986688851913482
7,1,3,1,2,2,2,1,0.08446866485013627
7,1,3,2,1,1,1,1,0.07986688851913482
7,1,3,2,1,1,2,1,0.08446866485013627
7,1,3,2,1,2,1,1,0.07986688851913482
7,1,3,2,1,2,2,1,0.08446866485013627
7,1,3,2,2,1,1,1,0.07986688851913482
7,1,3,2,2,1,2,1,0.08446866485013627
7,1,3,2,2,2,1,1,0.07986688851913482
7,1,3,2,2,2,2,1,0.08446866485013627
7,1,4,1,1,1,1,1,0.08461538461538465
7,1,4,1,1,1,2,1,0.09642857142857142
7,1,4,1,1,2,1,1,0.08461538461538465
7,1,4,1,1,2,2,1,0.09642857142857142
7,1,4,1,2,1,1,1,0.08461538461538465
7,1,4,1,2,1,2,1,0.09642857142857142
7,1,4,1,2,2,1,1,0.08461538461538465
7,1,4,1,2,2,2,1,0.09642857142857142
7,1,4,2,1,1,1,1,0.08461538461538465
7,1,4,2,1,1,2,1,0.09642857142857142
7,1,4,2,1,2,1,1,0.08461538461538465
7,1,4,2,1,2,2,1,0.09642857142857142
7,1,4,2,2,1,1,1,0.08461538461538465
7,1,4,2,2,1,2,1,0.09642857142857142
7,1,4,2,2,2,1,1,0.08461538461538465
7,1,4,2,2,2,2,1,0.09642857142857142
7,1,5,1,1,1,1,1,0.08171206225680938
7,1,5,1,1,1,2,1,0.09836065573770492
7,1,5,1,1,2,1,1,0.08171206225680938
7,1,5,1,1,2,2,1,0.09836065573770492
7,1,5,1,2,1,1,1,0.08171206225680938
7,1,5,1,2,1,2,1,0.09836065573770492
7,1,5,1,2,2,1,1,0.08171206225680938
7,1,5,1,2,2,2,1,0.09836065573770492
7,1,5,2,1,1,1,1,0.08171206225680938
7,1,5,2,1,1,2,1,0.09836065573770492
7,1,5,2,1,2,1,1,0.08171206225680938
7,1,5,2,1,2,2,1,0.09836065573770492
7,1,5,2,2,1,1,1,0.08171206225680938
7,1,5,2,2,1,2,1,0.09836065573770492
7,1,5,2,2,2,1,1,0.08171206225680938
7,1,5,2,2,2,2,1,0.09836065573770492
7,1,6,1,1,1,1,1,0.06809338521400776
7,1,6,1,1,1,2,1,0.08445945945945943
7,1,6,1,1,2,1,1,0.06809338521400776
7,1,6,1,1,2,2,1,0.08445945945945943
7,1,6,1,2,1,1,1,0.06809338521400776
7,1,6,1,2,1,2,1,0.08445945945945943
7,1,6,1,2,2,1,1,0.06809338521400776
7,1,6,1,2,2,2,1,0.08445945945945943
7,1,6,2,1,1,1,1,0.06809338521400776
7,1,6,2,1,1,2,1,0.08445945945945943
7,1,6,2,1,2,1,1,0.06809338521400776
7,1,6,2,1,2,2,1,0.08445945945945943
7,1,6,2,2,1,1,1,0.06809338521400776
7,1,6,2,2,1,2,1,0.08445945945945943
7,1,6,2,2,2,1,1,0.06809338521400776
7,1,6,2,2,2,2,1,0.08445945945945943
7,1,7,1,1,1,1,1,0.06420233463035019
7,1,7,1,1,1,2,1,0.06271777003484325
7,1,7,1,1,2,1,1,0.06420233463035019
7,1,7,1,1,2,2,1,0.06271777003484325
7,1,7,1,2,1,1,1,0.06420233463035019
7,1,7,1,2,1,2,1,0.06271777003484325
7,1,7,1,2,2,1,1,0.06420233463035019
7,1,7,1,2,2,2,1,0.06271777003484325
7,1,7,2,1,1,1,1,0.06420233463035019
7,1,7,2,1,1,2,1,0.06271777003484325
7,1,7,2,1,2,1,1,0.06420233463035019
7,1,7,2,1,2,2,1,0.06271777003484325
7,1,7,2,2,1,1,1,0.06420233463035019
7,1,7,2,2,1,2,1,0.06271777003484325
7,1,7,2,2,2,1,1,0.06420233463035019
7,1,7,2,2,2,2,1,0.06271777003484325
7,1,8,1,1,1,1,1,0.06614785992217898
7,1,8,1,1,1,2,1,0.06382978723404253
7,1,8,1,1,2,1,1,0.06614785992217898
7,1,8,1,1,2,2,1,0.06382978723404253
7,1,8,1,2,1,1,1,0.06614785992217898
7,1,8,1,2,1,2,1,0.06382978723404253
7,1,8,1,2,2,1,1,0.06614785992217898
7,1,8,1,2,2,2,1,0.06382978723404253
7,1,8,2,1,1,1,1,0.06614785992217898
7,1,8,2,1,1,2,1,0.06382978723404253
7,1,8,2,1,2,1,1,0.06614785992217898
7,1,8,2,1,2,2,1,0.06382978723404253
7,1,8,2,2,1,1,1,0.06614785992217898
7,1,8,2,2,1,2,1,0.06382978723404253
7,1,8,2,2,2,1,1,0.06614785992217898
7,1,8,2,2,2,2,1,0.06382978723404253
7,2,1,1,1,1,1,1,0.0964230171073095
7,2,1,1,1,1,2,1,0.09677419354838712
7,2,1,1,1,2,1,1,0.0964230171073095
7,2,1,1,1,2,2,1,0.09677419354838712
7,2,1,1,2,1,1,1,0.0964230171073095
7,2,1,1,2,1,2,1,0.09677419354838712
7,2,1,1,2,2,1,1,0.0964230171073095
7,2,1,1,2,2,2,1,0.09677419354838712
7,2,1,2,1,1,1,1,0.0964230171073095
7,2,1,2,1,1,2,1,0.09677419354838712
7,2,1,2,1,2,1,1,0.0964230171073095
7,2,1,2,1,2,2,1,0.09677419354838712
7,2,1,2,2,1,1,1,0.0964230171073095
7,2,1,2,2,1,2,1,0.09677419354838712
7,2,1,2,2,2,1,1,0.0964230171073095
7,2,1,2,2,2,2,1,0.09677419354838712
7,2,2,1,1,1,1,1,0.060194174757281504
7,2,2,1,1,1,2,1,0.056140350877192935
7,2,2,1,1,2,1,1,0.060194174757281504
7,2,2,1,1,2,2,1,0.056140350877192935
7,2,2,1,2,1,1,1,0.060194174757281504
7,2,2,1,2,1,2,1,0.056140350877192935
7,2,2,1,2,2,1,1,0.060194174757281504
7,2,2,1,2,2,2,1,0.056140350877192935
7,2,2,2,1,1,1,1,0.060194174757281504
7,2,2,2,1,1,2,1,0.056140350877192935
7,2,2,2,1,2,1,1,0.060194174757281504
7,2,2,2,1,2,2,1,0.056140350877192935
7,2,2,2,2,1,1,1,0.060194174757281504
7,2,2,2,2,1,2,1,0.056140350877192935
7,2,2,2,2,2,1,1,0.060194174757281504
7,2,2,2,2,2,2,1,0.056140350877192935
7,2,3,1,1,1,1,1,0.08108108108108103
7,2,3,1,1,1,2,1,0.08635097493036215
7,2,3,1,1,2,1,1,0.08108108108108103
7,2,3,1,1,2,2,1,0.08635097493036215
7,2,3,1,2,1,1,1,0.08108108108108103
7,2,3,1,2,1,2,1,0.08635097493036215
7,2,3,1,2,2,1,1,0.08108108108108103
7,2,3,1,2,2,2,1,0.08635097493036215
7,2,3,2,1,1,1,1,0.08108108108108103
7,2,3,2,1,1,2,1,0.08635097493036215
7,2,3,2,1,2,1,1,0.08108108108108103
7,2,3,2,1,2,2,1,0.08635097493036215
7,2,3,2,2,1,1,1,0.08108108108108103
7,2,3,2,2,1,2,1,0.08635097493036215
7,2,3,2,2,2,1,1,0.08108108108108103
7,2,3,2,2,2,2,1,0.08635097493036215
7,2,4,1,1,1,1,1,0.08949416342412453
7,2,4,1,1,1,2,1,0.1021897810218978
7,2,4,1,1,2,1,1,0.08949416342412453
7,2,4,1,1,2,2,1,0.1021897810218978
7,2,4,1,2,1,1,1,0.08949416342412453
7,2,4,1,2,1,2,1,0.1021897810218978
7,2,4,1,2,2,1,1,0.08949416342412453
7,2,4,1,2,2,2,1,0.1021897810218978
7,2,4,2,1,1,1,1,0.08949416342412453
7,2,4,2,1,1,2,1,0.1021897810218978
7,2,4,2,1,2,1,1,0.08949416342412453
7,2,4,2,1,2,2,1,0.1021897810218978
7,2,4,2,2,1,1,1,0.08949416342412453
7,2,4,2,2,1,2,1,0.1021897810218978
7,2,4,2,2,2,1,1,0.08949416342412453
7,2,4,2,2,2,2,1,0.1021897810218978
7,2,5,1,1,1,1,1,0.0933852140077821
7,2,5,1,1,1,2,1,0.09731543624161076
7,2,5,1,1,2,1,1,0.0933852140077821
7,2,5,1,1,2,2,1,0.09731543624161076
7,2,5,1,2,1,1,1,0.0933852140077821
7,2,5,1,2,1,2,1,0.09731543624161076
7,2,5,1,2,2,1,1,0.0933852140077821
7,2,5,1,2,2,2,1,0.09731543624161076
7,2,5,2,1,1,1,1,0.0933852140077821
7,2,5,2,1,1,2,1,0.09731543624161076
7,2,5,2,1,2,1,1,0.0933852140077821
7,2,5,2,1,2,2,1,0.09731543624161076
7,2,5,2,2,1,1,1,0.0933852140077821
7,2,5,2,2,1,2,1,0.09731543624161076
7,2,5,2,2,2,1,1,0.0933852140077821
7,2,5,2,2,2,2,1,0.09731543624161076
7,2,6,1,1,1,1,1,0.0797665369649806
7,2,6,1,1,1,2,1,0.0921501706484642
7,2,6,1,1,2,1,1,0.0797665369649806
7,2,6,1,1,2,2,1,0.0921501706484642
7,2,6,1,2,1,1,1,0.0797665369649806
7,2,6,1,2,1,2,1,0.0921501706484642
7,2,6,1,2,2,1,1,0.0797665369649806
7,2,6,1,2,2,2,1,0.0921501706484642
7,2,6,2,1,1,1,1,0.0797665369649806
7,2,6,2,1,1,2,1,0.0921501706484642
7,2,6,2,1,2,1,1,0.0797665369649806
7,2,6,2,1,2,2,1,0.0921501706484642
7,2,6,2,2,1,1,1,0.0797665369649806
