sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,utility_accuracy_score
2,2,3,3,2,5,6,2,2,1,2,1,0.377431906614786,0.3787289234760052,9.588235294117647,119.72,0.36,131.84,0.37,2098.47,0.24,568.65,0.34,5168.06,1.0,204.09,0.23,119.74,0.47,5167.67,0.31,0.10185185185185186
1,1,4,1,1,5,7,1,2,1,1,1,0.20116731517509728,0.20077821011673153,9.903030303030302,311.81,0.32,557.26,1.0,10832.94,0.25,9918.9,0.36,15134.83,0.01,10947.99,0.2,311.88,0.38,15133.65,0.14,0.09171762090050029
2,2,7,4,1,1,8,2,2,1,1,1,0.2905317769130999,0.2905317769130999,9.384615384615385,129.5,0.37,176.65,1.0,198.7,0.26,481.1,0.02,62.47,0.02,2024.84,0.37,129.5,0.43,62.47,0.1,0.10185185185185186
2,3,2,3,2,1,4,2,2,1,1,1,0.2204928664072633,0.2204928664072633,9.384615384615385,106.1,0.34,162.31,1.0,31.08,0.31,18.52,0.36,62.24,0.08,24.34,0.25,106.1,0.41,62.24,0.16,0.1074074074074074
2,2,9,3,2,2,4,1,2,1,1,1,0.2594033722438392,0.26329442282749677,8.818181818181818,407.21,0.36,389.99,1.0,385.6,0.29,402.76,0.37,390.99,0.03,381.3,0.31,407.21,0.38,390.99,0.1,0.10185185185185186
1,1,1,3,2,1,4,1,2,1,2,1,0.19455252918287938,0.19455252918287938,9.246835443037975,298.25,0.34,473.76,1.0,76.68,0.28,83.91,0.36,199.15,0.01,78.57,0.25,298.25,0.46,199.15,0.14,0.09759110562075357
1,1,6,3,2,5,8,2,1,1,1,1,0.18638132295719845,0.1859922178988327,9.28,242.62,0.3,424.88,0.37,11313.98,0.26,10949.34,0.35,13720.97,0.02,11907.77,0.16,242.68,0.43,13719.88,0.2,0.09727626459143968
1,2,1,1,2,2,8,1,2,2,1,1,0.34984833164812945,0.35136501516683516,8.746478873239436,1027.36,0.34,899.78,0.37,1212.18,0.23,993.13,0.34,643.58,0.03,1264.89,0.26,1027.36,0.38,643.58,0.15,0.10260115606936415
1,3,5,2,2,5,4,1,1,2,2,1,0.19299610894941635,0.19299610894941635,8.884615384615385,324.37,0.34,521.06,1.0,9932.58,0.29,9448.37,0.36,12955.19,0.02,9537.23,0.26,324.43,0.37,12954.17,0.17,0.10116731517509725
2,4,2,2,1,1,7,2,1,2,2,1,0.3463035019455253,0.3463035019455253,9.18867924528302,98.6,0.34,101.3,0.34,218.02,0.27,569.75,0.35,63.84,0.11,2591.03,0.53,98.6,0.27,63.84,0.17,0.09629629629629632
1,4,8,3,2,2,7,1,2,1,1,1,0.27431906614785995,0.27704280155642025,9.163841807909604,1345.02,0.34,1231.86,1.0,1579.28,0.23,1388.84,0.33,967.54,0.03,1476.48,0.33,1345.02,0.49,967.54,0.11,0.09783212896053362
2,2,3,4,1,3,3,1,2,1,1,1,0.377431906614786,0.3761348897535668,9.347222222222221,3736.97,0.36,3954.58,1.0,599.89,0.26,763.6,0.34,6954.33,1.0,2186.26,0.5,3736.92,0.41,804.66,0.45,0.09664429530201346
2,4,2,3,2,5,2,2,2,2,1,1,0.35667963683527887,0.35667963683527887,11.272727272727273,70.67,0.27,186.67,1.0,3158.89,0.22,753.76,0.31,6076.0,1.0,246.57,0.51,70.69,0.4,6075.55,0.24,0.11851851851851847
2,3,2,4,2,2,5,1,2,2,2,1,0.2204928664072633,0.22178988326848248,9.8,418.37,0.36,499.4,1.0,383.12,0.29,398.93,0.36,268.31,0.11,651.41,0.23,418.37,0.35,268.31,0.18,0.6518518518518519
1,4,4,3,2,3,4,1,2,1,1,1,0.3782101167315175,0.3747081712062257,9.339080459770114,8876.81,0.33,9420.08,1.0,1757.7,0.22,1973.63,0.32,13798.11,0.02,5348.55,0.52,8876.69,0.49,28.36,0.22,0.09783212896053362
1,1,4,1,1,4,1,2,2,2,1,1,0.20116731517509728,0.20116731517509728,8.846743295019158,457.71,0.34,744.38,1.0,13279.25,0.28,13305.47,0.37,4107.54,0.02,13297.8,0.27,457.82,0.39,4107.68,0.23,0.10155642023346301
1,4,8,3,1,1,3,1,2,1,1,1,0.27431906614785995,0.27431906614785995,10.88961038961039,157.04,0.23,598.86,1.0,205.22,0.04,1987.47,0.38,168.05,1.0,6694.06,0.17,157.04,0.38,168.05,0.36,0.08793009284543962
2,4,2,2,2,4,8,2,2,1,1,1,0.3463035019455253,0.3463035019455253,10.48936170212766,146.5,0.38,198.87,1.0,1102.47,0.28,349.71,0.45,1142.87,0.08,214.88,0.3,146.53,0.35,1142.9,0.18,0.09444444444444444
2,1,4,1,2,1,2,1,1,2,1,1,0.17898832684824903,0.17898832684824903,11.0,67.76,0.27,160.24,0.39,193.5,0.23,679.89,0.31,49.0,1.0,2721.79,0.31,67.76,0.34,49.0,0.25,0.10555555555555551
2,2,5,3,2,4,2,2,2,2,2,1,0.383916990920882,0.383916990920882,10.73913043478261,45.09,0.23,162.73,0.39,1531.91,0.19,785.27,0.28,1190.15,1.0,234.31,0.48,45.11,0.36,1190.17,0.26,0.09444444444444444
2,4,6,4,1,2,1,1,1,1,1,1,0.2814526588845655,0.2801556420233463,9.012987012987013,572.42,0.36,572.42,1.0,572.42,0.28,572.42,0.03,572.42,0.02,572.42,0.2,572.42,0.44,572.42,0.11,0.10505836575875482
1,3,9,4,1,2,7,1,2,1,1,1,0.18715953307392996,0.18638132295719845,9.52046783625731,1308.71,0.33,1390.78,1.0,1032.81,0.28,1544.35,0.32,1925.76,0.03,1857.39,0.2,1308.71,0.49,1925.76,0.09,0.09505280711506392
2,2,2,3,1,4,2,1,2,1,2,1,0.35667963683527887,0.3540856031128405,11.272727272727273,70.67,0.27,186.67,1.0,1565.5,0.22,753.76,0.31,1261.45,1.0,246.57,0.51,70.69,0.4,1261.48,0.24,0.11851851851851847
2,4,2,3,2,4,2,2,1,2,1,1,0.35667963683527887,0.3540856031128405,11.272727272727273,70.67,0.27,186.67,1.0,1565.5,0.22,753.76,0.31,1261.45,1.0,246.57,0.51,70.69,0.4,1261.48,0.24,0.11851851851851847
2,3,1,3,2,3,3,2,1,1,2,1,0.17739628040057226,0.17882689556509299,10.705882352941176,3135.01,0.36,3258.36,1.0,441.22,0.28,665.3,0.34,6380.71,1.0,1829.98,0.35,3134.98,0.39,773.77,0.37,0.10552763819095479
1,4,4,4,1,4,5,1,1,2,2,1,0.3782101167315175,0.3782101167315175,10.104938271604938,328.49,0.32,602.07,1.0,3532.71,0.23,2236.99,0.31,3577.49,0.01,621.11,0.32,328.57,0.49,3577.59,0.2,0.09005002779321847
2,1,6,4,1,3,4,2,1,1,2,1,0.1582360570687419,0.1582360570687419,9.8,2729.38,0.35,2933.96,1.0,23.33,0.29,20.67,0.36,4856.92,0.01,28.06,0.26,2729.35,0.42,5.02,0.12,0.09074074074074079
1,4,8,3,2,4,7,2,1,1,2,1,0.27431906614785995,0.277431906614786,10.24375,329.92,0.32,498.21,0.39,3787.01,0.23,2086.94,0.34,3734.45,0.01,773.32,0.31,330.0,0.51,3734.53,0.19,0.08893829905503059
1,4,7,3,1,2,4,2,2,2,2,1,0.28443579766536964,0.2836575875486381,9.77245508982036,1344.69,0.33,1324.78,1.0,1388.65,0.26,1379.86,0.36,1238.69,0.03,1394.29,0.33,1344.69,0.45,1238.69,0.12,0.09282934963868816
2,3,4,3,1,4,7,1,2,1,2,1,0.17120622568093385,0.17120622568093385,9.8,103.37,0.34,150.43,1.0,5267.93,0.18,5147.05,0.33,1064.8,1.0,5142.99,0.15,103.4,0.41,1064.83,0.39,0.12777777777777777
1,2,5,1,2,4,3,1,1,1,1,1,0.3649805447470817,0.35992217898832685,10.703703703703704,156.03,0.23,606.61,1.0,8192.35,1.0,1932.31,0.35,4167.64,1.0,1233.15,0.2,156.09,0.35,4167.73,0.23,0.08491561181434604
2,1,7,1,2,4,3,2,1,1,2,1,0.15953307392996108,0.15953307392996108,9.88135593220339,149.64,0.36,204.34,1.0,6315.19,0.28,6333.48,0.33,1279.2,1.0,6328.13,0.51,149.67,0.3,1279.23,0.25,0.0950155763239875
2,1,3,1,1,2,3,2,1,2,2,1,0.17250324254215305,0.16990920881971466,9.721311475409836,504.84,0.36,481.04,1.0,9710.82,0.28,9357.28,0.34,7759.03,1.0,9991.01,0.36,504.84,0.29,7758.99,0.3,0.09480122324159024
2,1,7,4,1,4,3,2,1,2,1,1,0.1569390402075227,0.1556420233463035,9.915254237288135,149.43,0.36,205.8,1.0,6356.6,0.28,6375.04,0.33,1288.59,1.0,6369.65,0.51,149.46,0.36,1288.61,0.29,0.09472049689440998
1,2,3,2,1,1,6,2,2,2,1,1,0.35914396887159533,0.35914396887159533,9.644970414201184,278.6,0.31,510.23,1.0,579.51,0.2,2324.85,0.29,205.47,0.01,9342.44,0.5,278.6,0.38,205.47,0.19,0.09394107837687604
1,2,5,1,2,3,6,1,2,1,1,1,0.3649805447470817,0.36536964980544745,9.837349397590362,8970.99,0.31,9325.09,0.38,1950.17,0.22,1898.12,0.34,15361.8,0.01,6211.43,0.3,8970.85,0.35,19.15,0.15,0.09227348526959422
1,4,3,1,1,2,2,1,1,1,1,1,0.35914396887159533,0.35797665369649806,11.321917808219178,948.5,0.22,1288.17,0.39,5012.07,0.15,2572.08,0.23,26468.69,1.0,1817.59,0.26,948.49,0.32,26468.85,0.21,0.08226792662590332
1,3,3,4,2,1,3,1,1,1,1,1,0.19221789883268484,0.19221789883268484,9.786802030456853,425.93,0.34,666.17,1.0,835.73,0.25,2290.71,0.33,217.03,1.0,9528.31,0.37,425.93,0.42,217.03,0.47,0.09458823529411764
1,2,7,2,2,2,8,1,2,2,1,1,0.2766536964980545,0.27782101167315176,8.939226519337016,1356.42,0.34,1350.96,1.0,1442.98,0.24,1400.11,0.33,878.47,0.02,1453.2,0.31,1356.42,0.36,878.47,0.12,0.10061145080600331
2,2,5,3,2,1,7,2,2,1,2,1,0.383916990920882,0.383916990920882,9.384615384615385,113.15,0.35,118.96,0.36,211.95,0.25,571.86,0.33,59.42,0.0,2324.48,0.31,113.15,0.42,59.42,0.18,0.09629629629629632
1,4,8,4,2,4,3,1,2,1,2,1,0.27431906614785995,0.277431906614786,10.88961038961039,157.04,0.23,598.86,1.0,7909.41,0.04,1987.47,0.38,4109.01,1.0,1225.49,0.17,157.11,0.37,4109.09,0.39,0.08793009284543962
1,3,5,2,1,3,4,1,2,2,2,1,0.19299610894941635,0.19377431906614787,9.58235294117647,8963.52,0.33,9577.56,1.0,82.46,0.27,95.58,0.37,13662.84,0.02,93.65,0.26,8963.38,0.37,33.55,0.14,0.09449694274596998
2,4,9,1,2,2,2,2,1,2,2,1,0.26718547341115434,0.26718547341115434,10.25,274.95,0.24,380.05,1.0,1432.14,0.21,613.03,0.3,6868.1,1.0,515.63,0.24,274.95,0.35,6868.13,0.25,0.09259259259259256
2,3,8,1,2,1,3,1,1,2,1,1,0.16861219195849547,0.16861219195849547,10.068965517241379,151.98,0.36,207.13,1.0,280.96,0.28,699.43,0.33,63.66,1.0,3196.51,0.51,151.98,0.29,63.66,0.25,0.0950155763239875
2,3,6,4,1,2,8,2,2,1,1,1,0.1582360570687419,0.1582360570687419,10.73913043478261,416.87,0.36,387.17,1.0,247.29,0.24,3487.05,0.32,7304.32,1.0,243.72,0.2,416.87,0.39,7304.35,0.33,0.09074074074074079
1,1,2,3,1,4,8,2,1,1,2,1,0.233852140077821,0.233852140077821,10.314465408805031,242.43,0.28,422.53,0.36,12562.0,0.24,11873.69,0.35,3739.12,0.11,13207.01,0.16,242.51,0.47,3739.19,0.25,0.08838243468593665
1,3,7,1,2,1,2,2,2,1,2,1,0.18482490272373542,0.18482490272373542,10.606451612903227,189.96,0.25,542.23,1.0,602.63,0.21,2482.25,0.29,169.52,1.0,8569.91,0.32,189.96,0.35,169.52,0.2,0.08671484157865483
2,4,2,2,2,5,7,1,1,2,1,1,0.3463035019455253,0.3463035019455253,11.272727272727273,149.34,0.37,184.78,1.0,2111.45,0.25,472.1,0.4,6067.7,0.06,260.74,0.3,149.36,0.3,6067.25,0.19,0.0888888888888889
1,4,6,2,1,3,8,1,2,1,2,1,0.28871595330739297,0.2906614785992218,9.050279329608939,8710.36,0.32,9384.82,1.0,82.68,0.24,1798.38,0.37,12307.56,0.02,6473.3,0.17,8710.24,0.36,42.94,0.16,0.09949972206781543
2,3,7,3,1,4,7,2,1,2,1,1,0.1569390402075227,0.1556420233463035,10.25,96.68,0.32,152.24,0.39,5509.84,0.19,5379.13,0.35,1124.83,1.0,5374.99,0.15,96.71,0.4,1124.86,0.28,0.09999999999999998
2,3,4,4,2,1,2,1,2,2,2,1,0.17120622568093385,0.17120622568093385,11.55813953488372,65.55,0.26,169.34,1.0,194.22,0.24,701.6,0.31,46.63,1.0,2727.51,0.31,65.55,0.4,46.63,0.33,0.08518518518518514
2,4,1,1,1,2,6,1,1,1,1,1,0.3704918032786885,0.380327868852459,11.558823529411764,335.69,0.35,281.88,0.36,391.67,0.25,341.89,0.33,6144.4,1.0,441.57,0.22,335.69,0.29,6144.37,0.23,0.07962529274004682
1,1,6,2,1,3,6,2,2,2,2,1,0.18482490272373542,0.18443579766536966,9.339080459770114,8844.05,0.33,9345.32,1.0,105.62,0.26,102.25,0.37,14260.01,0.02,93.64,0.2,8843.92,0.37,28.03,0.12,0.09672040022234574
2,1,9,1,1,4,4,1,2,1,1,1,0.17380025940337224,0.17380025940337224,8.473684210526315,101.4,0.35,156.3,1.0,2659.62,0.32,3213.44,0.38,853.33,0.03,2843.08,0.27,101.42,0.25,853.34,0.09,0.11296296296296293
2,3,1,4,2,1,4,1,1,1,1,1,0.17739628040057226,0.17739628040057226,9.404255319148936,97.03,0.35,148.88,1.0,27.85,0.3,17.52,0.37,55.88,0.01,24.41,0.26,97.03,0.4,55.88,0.17,0.0961145194274029
1,2,5,1,1,1,7,1,2,2,2,1,0.3649805447470817,0.3649805447470817,9.459302325581396,277.99,0.31,540.18,1.0,643.4,0.22,1956.81,0.33,201.04,0.01,8615.37,0.3,277.99,0.41,201.04,0.15,0.0961645358532518
2,2,6,2,1,2,3,1,1,2,2,1,0.2840466926070039,0.2827496757457847,9.557142857142857,568.67,0.36,567.19,1.0,543.65,0.28,572.9,0.36,8836.41,1.0,565.81,0.31,568.67,0.29,8836.37,0.25,0.09607577807848444
1,4,3,2,2,4,4,1,1,1,1,1,0.35914396887159533,0.3583657587548638,8.939226519337016,313.14,0.33,527.06,1.0,3106.93,0.23,1947.45,0.32,2915.1,0.02,558.2,0.52,313.22,0.38,2915.16,0.15,0.10005558643690937
2,3,4,4,1,2,4,2,2,2,1,1,0.17120622568093385,0.17250324254215305,9.588235294117647,395.31,0.35,395.85,1.0,307.92,0.3,424.36,0.37,322.41,0.01,413.75,0.27,395.31,0.39,322.4,0.25,0.10185185185185186
2,1,3,3,1,5,7,2,1,1,2,1,0.16601815823605706,0.16601815823605706,10.020408163265307,100.0,0.33,153.01,0.39,5398.34,0.18,5260.77,0.34,5401.0,1.0,5256.65,0.15,100.02,0.39,5400.6,0.34,0.10555555555555551
2,4,6,1,1,4,2,2,1,2,2,1,0.2840466926070039,0.2853437094682231,10.25,46.15,0.24,153.93,0.39,1455.8,0.2,829.67,0.27,1124.83,1.0,228.54,0.3,46.16,0.34,1124.86,0.21,0.10925925925925928
1,1,8,1,2,5,6,1,2,1,2,1,0.188715953307393,0.18793774319066148,9.644970414201184,272.42,0.31,532.47,1.0,9829.4,0.26,10404.3,0.35,15368.92,0.03,10344.05,0.22,272.48,0.37,15367.61,0.1,0.09394107837687604
2,2,4,1,2,2,3,2,2,2,2,1,0.3761348897535668,0.3748378728923476,10.14516129032258,522.13,0.35,524.51,1.0,496.51,0.26,541.55,0.34,8549.77,1.0,538.08,0.51,522.13,0.27,8549.18,0.21,0.09117221418234445
2,4,4,4,2,5,8,2,1,2,2,1,0.3852140077821012,0.39040207522697795,11.272727272727273,152.69,0.38,190.49,1.0,2151.84,0.24,396.02,1.0,6076.0,1.0,233.61,0.24,152.71,0.39,6075.58,0.3,0.11296296296296293
1,3,3,3,2,1,3,2,1,2,1,1,0.19221789883268484,0.19221789883268484,9.786802030456853,425.93,0.34,666.17,1.0,835.73,0.25,2290.71,0.33,217.03,1.0,9528.31,0.37,425.93,0.42,217.03,0.47,0.09458823529411764
2,4,9,1,2,2,3,1,2,2,1,1,0.26718547341115434,0.26718547341115434,9.514285714285714,568.62,0.36,562.1,1.0,520.3,0.11,567.87,0.37,8705.68,1.0,541.05,0.32,568.62,0.3,8705.63,0.23,0.09510869565217395
1,4,2,1,2,3,5,2,1,1,2,1,0.34747081712062255,0.345136186770428,9.52046783625731,8863.31,0.31,9346.25,1.0,2.16,0.27,1987.5,0.34,14364.81,0.1,6076.22,0.38,8863.18,0.38,30.11,0.16,0.10061145080600331
2,3,4,3,2,3,8,2,1,1,2,1,0.17120622568093385,0.17250324254215305,9.18867924528302,2771.28,1.0,2842.28,1.0,33.24,0.29,621.12,0.31,4952.7,1.0,35.92,0.35,2771.25,0.38,766.1,0.32,0.11111111111111116
1,2,3,3,1,4,8,2,2,1,1,1,0.36614785992217896,0.3665369649805447,10.173913043478262,363.68,0.34,562.89,1.0,4164.48,0.22,2369.81,0.29,3718.36,1.0,690.33,0.44,363.76,0.57,3718.43,0.34,0.09060589216231241
1,4,7,2,2,4,4,1,1,1,1,1,0.2766536964980545,0.275875486381323,9.28,320.94,0.33,513.43,1.0,3254.04,0.26,1967.09,0.36,3052.73,0.02,653.14,0.32,321.02,0.42,3052.79,0.09,0.09838799332962755
2,4,7,1,2,2,4,2,2,1,1,1,0.2905317769130999,0.2892347600518807,9.384615384615385,400.79,0.35,393.66,1.0,435.7,0.27,441.64,0.35,395.94,0.02,394.13,0.36,400.79,0.28,395.94,0.09,0.09629629629629632
2,3,3,3,2,2,6,2,2,1,1,1,0.16601815823605706,0.16601815823605706,9.384615384615385,366.07,0.33,413.98,1.0,542.21,0.25,272.63,0.37,6186.6,1.0,433.24,0.17,366.07,0.41,6186.62,0.25,0.09999999999999998
2,3,4,4,2,2,7,1,1,1,1,1,0.17120622568093385,0.17250324254215305,9.8,347.05,0.31,364.97,0.39,266.55,0.23,275.62,0.4,6455.39,1.0,284.22,0.18,347.05,0.44,6455.2,0.28,0.09999999999999998
2,2,7,1,2,2,6,2,2,1,1,1,0.2905317769130999,0.2892347600518807,10.25,414.95,0.36,369.22,0.39,579.09,0.24,440.41,0.34,6675.43,0.0,538.28,0.27,414.95,0.31,6675.39,0.17,0.08703703703703702
1,2,1,3,1,2,1,2,2,2,1,1,0.34529828109201216,0.3493427704752275,9.302083333333334,1481.94,0.34,1481.94,1.0,1481.94,0.25,1481.94,0.33,1481.94,0.02,1481.94,0.38,1481.94,0.44,1481.94,0.17,0.09807886754297268
1,4,6,1,1,2,8,1,2,2,2,1,0.28871595330739297,0.29105058365758757,9.106741573033707,1401.75,0.35,1375.07,1.0,1532.84,0.24,1498.25,0.32,897.74,0.02,1475.26,0.3,1401.75,0.4,897.74,0.15,0.0989438576987215
2,2,8,1,1,2,2,1,1,1,1,1,0.27367055771725035,0.2814526588845655,10.25,271.24,0.24,374.6,1.0,1382.15,0.21,648.91,0.29,6873.24,1.0,533.4,0.24,271.24,0.35,6873.23,0.17,0.09259259259259256
1,1,9,1,1,1,2,2,2,2,2,1,0.19066147859922178,0.19066147859922178,10.606451612903227,202.86,0.26,579.7,1.0,609.83,0.21,2424.81,0.29,169.52,1.0,8690.74,0.32,202.86,0.39,169.52,0.22,0.09005002779321847
1,4,1,3,1,5,3,2,1,2,2,1,0.34529828109201216,0.34529828109201216,11.881818181818181,127.21,0.23,448.88,1.0,16824.65,1.0,1536.02,0.35,16824.65,1.0,1001.24,0.39,127.25,0.38,16823.41,0.38,0.0776287932251235
2,2,5,3,1,1,4,1,1,1,2,1,0.383916990920882,0.383916990920882,8.310344827586206,99.43,0.35,148.76,1.0,238.52,0.27,503.47,0.34,68.83,0.01,2696.29,0.52,99.43,0.43,68.83,0.17,0.1074074074074074
2,2,4,1,2,2,7,2,2,1,2,1,0.3761348897535668,0.3748378728923476,11.55813953488372,445.47,0.37,408.02,1.0,464.26,0.22,286.84,1.0,7593.05,1.0,538.32,0.27,445.47,0.3,7592.82,0.25,0.08333333333333337
2,3,8,4,1,5,7,1,1,2,1,1,0.16601815823605706,0.16601815823605706,10.48936170212766,109.79,0.34,158.29,1.0,5650.71,0.2,5502.43,0.36,5653.77,1.0,5498.16,0.28,109.81,0.46,5653.35,0.33,0.09999999999999998
1,3,6,4,1,2,8,2,1,1,1,1,0.18638132295719845,0.1859922178988327,8.27319587628866,1343.24,0.35,1172.95,0.39,1311.54,0.28,1668.62,0.34,1028.5,0.02,1417.42,0.19,1343.24,0.43,1028.5,0.14,0.10783768760422452
2,2,6,2,2,1,5,2,1,1,2,1,0.2840466926070039,0.2840466926070039,10.25,98.02,0.32,178.71,1.0,206.6,0.25,511.67,0.37,52.98,0.0,2643.78,0.35,98.02,0.31,52.98,0.14,0.0888888888888889
2,3,6,3,2,1,7,1,1,1,1,1,0.1582360570687419,0.1582360570687419,9.384615384615385,101.97,0.34,124.92,0.37,36.72,0.31,27.2,0.36,58.42,0.0,40.01,0.22,101.97,0.41,58.42,0.21,0.09444444444444444
1,4,3,2,1,5,6,2,1,2,2,1,0.35914396887159533,0.35719844357976654,9.644970414201184,283.58,0.31,510.23,1.0,7105.54,0.2,2236.09,0.3,15192.7,0.01,646.36,0.5,283.65,0.39,15191.44,0.16,0.10061145080600331
1,3,1,4,2,3,5,1,1,2,2,1,0.19455252918287938,0.19282317336792046,9.378205128205128,7979.63,0.33,8418.81,1.0,90.9,0.27,79.5,0.36,13044.8,0.01,70.01,0.22,7979.52,0.43,19.17,0.19,0.09635577516985794
2,4,5,4,2,4,5,2,2,1,1,1,0.383916990920882,0.383916990920882,10.020408163265307,98.65,0.33,161.58,1.0,1112.64,0.22,601.78,0.33,1094.2,1.0,216.19,0.54,98.67,0.49,1094.22,0.31,0.0981481481481481
1,3,7,2,2,5,3,1,2,1,2,1,0.18482490272373542,0.18326848249027236,9.72680412371134,424.71,0.35,653.28,1.0,20217.39,0.26,20230.29,0.33,20231.75,1.0,20213.34,0.54,424.8,0.41,20229.79,0.25,0.09466602594906293
2,3,5,3,1,3,2,1,1,2,1,1,0.16990920881971466,0.16861219195849547,9.8,2659.86,0.25,2858.1,1.0,741.28,0.22,670.55,0.3,5282.2,1.0,1734.04,0.32,2659.82,0.38,785.83,0.34,0.09629629629629632
2,2,4,4,2,4,6,1,1,2,2,1,0.3852140077821012,0.3852140077821012,10.73913043478261,131.4,0.36,136.11,0.36,1200.5,0.24,587.09,0.34,1190.15,1.0,227.57,0.22,131.43,0.4,1190.18,0.32,0.08518518518518514
1,1,9,4,1,3,6,1,1,1,2,1,0.18715953307392996,0.1867704280155642,9.459302325581396,8898.25,0.33,9386.96,1.0,105.63,0.26,98.91,0.37,14469.76,0.05,87.01,0.2,8898.12,0.43,27.78,0.11,0.09560867148415786
1,2,3,4,1,2,2,2,2,2,1,1,0.36614785992217896,0.36614785992217896,10.993333333333334,972.35,0.23,1312.2,1.0,5381.02,0.14,2436.08,0.23,25715.85,1.0,1785.56,0.27,972.35,0.4,25715.97,0.25,0.08782657031684271
2,2,8,2,2,5,2,2,1,1,1,1,0.27367055771725035,0.2814526588845655,10.25,46.15,0.24,159.06,1.0,3037.37,0.2,777.5,0.29,5524.75,1.0,230.09,0.24,46.16,0.35,5524.34,0.17,0.12222222222222223
2,2,6,3,2,5,1,2,1,2,1,1,0.2814526588845655,0.2801556420233463,9.012987012987013,159.01,0.36,236.94,1.0,2359.02,0.28,737.1,0.03,6149.47,0.02,250.36,0.2,159.04,0.41,6149.07,0.11,0.10505836575875482
2,3,8,2,2,2,2,1,2,2,2,1,0.16861219195849547,0.16861219195849547,10.25,290.2,0.26,417.09,1.0,8441.58,0.23,8130.23,0.3,6909.08,1.0,8678.33,0.3,290.2,0.37,6909.09,0.22,0.09444444444444444
1,2,9,2,1,5,4,2,2,2,2,1,0.2821011673151751,0.28326848249027237,8.994444444444444,316.39,0.33,543.57,1.0,5840.67,0.28,1950.68,0.36,13481.8,0.04,619.89,0.33,316.46,0.37,13480.71,0.09,0.10005558643690937
2,4,3,1,1,4,5,1,2,1,2,1,0.3735408560311284,0.3722438391699092,9.8,93.98,0.32,153.79,0.4,1071.47,0.23,626.14,0.32,1064.8,1.0,196.92,0.31,94.0,0.37,1064.82,0.21,0.10370370370370374
2,3,4,2,2,4,7,1,1,1,2,1,0.17898832684824903,0.17898832684824903,9.8,103.37,0.34,150.43,0.39,5267.93,0.18,5147.05,0.33,1064.8,1.0,5142.99,0.15,103.4,0.31,1064.83,0.32,0.11851851851851847
1,2,2,3,2,5,4,1,1,1,2,1,0.35136186770428013,0.3540856031128405,8.939226519337016,314.45,0.33,515.08,1.0,6061.22,0.27,1942.47,0.36,13224.79,0.11,639.6,0.56,314.51,0.46,13223.73,0.18,0.10061145080600331
2,3,2,1,2,2,1,1,1,2,2,1,0.2178988326848249,0.2191958495460441,9.012987012987013,572.42,0.36,572.42,1.0,572.42,0.3,572.42,0.38,572.42,0.1,572.42,0.27,572.42,0.29,572.42,0.17,0.09987029831387806
1,3,1,1,1,5,5,2,1,1,2,1,0.19412019022913965,0.1949848681366191,9.312101910828025,267.44,0.32,462.67,1.0,9272.22,0.27,9440.28,0.36,12584.14,0.01,9546.71,0.24,267.5,0.38,12583.12,0.16,0.09697344039530575
1,1,5,3,1,3,6,1,1,1,1,1,0.1894941634241245,0.18988326848249026,9.28,8823.16,0.33,9310.15,1.0,104.55,0.27,98.91,0.37,14764.17,0.01,90.33,0.19,8823.04,0.49,17.11,0.22,0.09727626459143968
2,3,9,1,1,3,2,2,2,1,2,1,0.17380025940337224,0.17380025940337224,9.8,2657.4,0.26,2899.96,1.0,677.1,0.23,676.35,0.3,5282.2,1.0,1756.46,0.29,2657.36,0.34,742.69,0.21,0.09999999999999998
2,1,9,1,2,4,2,2,1,2,2,1,0.17380025940337224,0.17380025940337224,9.8,57.36,0.26,178.57,1.0,5267.56,0.23,5281.85,0.3,1064.8,1.0,5277.39,0.29,57.38,0.38,1064.82,0.19,0.0981481481481481
2,4,5,3,1,5,4,2,1,2,1,1,0.383916990920882,0.38261997405966275,8.152542372881356,98.82,0.35,146.33,1.0,1492.22,0.28,497.82,0.34,4017.89,0.01,137.55,0.52,98.84,0.39,4017.61,0.17,0.1166666666666667
2,1,1,2,1,4,3,1,1,1,2,1,0.17453505007153075,0.1759656652360515,10.403846153846153,142.23,0.36,187.2,1.0,6140.85,0.28,6158.63,0.33,1257.99,1.0,6153.45,0.52,142.25,0.29,1258.02,0.24,0.10286677908937603
2,1,6,3,2,3,7,1,2,1,1,1,0.1582360570687419,0.1582360570687419,9.18867924528302,2666.62,0.35,2876.3,1.0,32.06,0.24,27.2,0.36,4952.7,1.0,32.52,0.23,2666.59,0.38,906.46,0.3,0.10370370370370374
2,2,6,3,2,2,2,1,2,1,2,1,0.2814526588845655,0.2801556420233463,10.48936170212766,275.09,0.24,360.76,0.38,1331.32,0.2,675.77,0.28,7070.49,1.0,543.79,0.3,275.09,0.38,7070.49,0.26,0.10925925925925928
