,blocking threshold,match threshold,precision,recall,f-score,acc
4668,0.51,0.68,0.998,0.44784,0.61825,0.44991
4669,0.51,0.69,0.999,0.44739,0.61801,0.44991
4670,0.51,0.7,1.0,0.44649,0.61734,0.44946
4671,0.51,0.71,1.0,0.44604,0.61691,0.44902
4672,0.51,0.72,1.0,0.44514,0.61605,0.44812
4673,0.51,0.73,1.0,0.44469,0.61562,0.44767
4674,0.51,0.74,1.0,0.44379,0.61476,0.44678
4675,0.51,0.75,1.0,0.442,0.61304,0.44499
4676,0.51,0.76,1.0,0.4384,0.60957,0.44141
4677,0.51,0.77,1.0,0.4375,0.6087,0.44052
4678,0.51,0.78,1.0,0.43076,0.60214,0.43381
4679,0.51,0.79,1.0,0.42896,0.60038,0.43202
4680,0.51,0.8,1.0,0.42626,0.59773,0.42934
4681,0.51,0.81,1.0,0.42311,0.59463,0.42621
4682,0.51,0.82,1.0,0.41951,0.59106,0.42263
4683,0.51,0.83,1.0,0.41906,0.59062,0.42218
4684,0.51,0.84,1.0,0.40692,0.57846,0.41011
4685,0.51,0.85,1.0,0.40378,0.57528,0.40698
4686,0.51,0.86,1.0,0.39748,0.56885,0.40072
4687,0.51,0.87,1.0,0.38489,0.55584,0.38819
4688,0.51,0.88,1.0,0.37545,0.54593,0.3788
4689,0.51,0.89,1.0,0.35971,0.5291,0.36315
4690,0.51,0.9,1.0,0.35881,0.52812,0.36225
4691,0.51,0.91,1.0,0.34173,0.50939,0.34526
4692,0.51,0.92,1.0,0.33049,0.49679,0.33408
4693,0.51,0.93,1.0,0.31924,0.48398,0.3229
4694,0.51,0.94,1.0,0.30126,0.46303,0.30501
4695,0.51,0.95,1.0,0.29092,0.45072,0.29472
4696,0.51,0.96,1.0,0.27653,0.43325,0.28041
4697,0.51,0.97,1.0,0.26574,0.4199,0.26968
4698,0.51,0.98,1.0,0.25899,0.41143,0.26297
4699,0.51,0.99,1.0,0.25809,0.41029,0.26208
4700,0.52,0.0,0.98814,0.44964,0.61805,0.44723
4701,0.52,0.01,0.98814,0.44964,0.61805,0.44723
4702,0.52,0.02,0.9901,0.44964,0.61843,0.44812
4703,0.52,0.03,0.9901,0.44964,0.61843,0.44812
4704,0.52,0.04,0.99108,0.44964,0.61862,0.44857
4705,0.52,0.05,0.99206,0.44964,0.61881,0.44902
4706,0.52,0.06,0.99305,0.44964,0.619,0.44946
4707,0.52,0.07,0.99305,0.44964,0.619,0.44946
4708,0.52,0.08,0.99305,0.44964,0.619,0.44946
4709,0.52,0.09,0.99404,0.44964,0.6192,0.44991
4710,0.52,0.1,0.99404,0.44964,0.6192,0.44991
4711,0.52,0.11,0.99404,0.44964,0.6192,0.44991
4712,0.52,0.12,0.99404,0.44964,0.6192,0.44991
4713,0.52,0.13,0.99404,0.44964,0.6192,0.44991
4714,0.52,0.14,0.99404,0.44964,0.6192,0.44991
4715,0.52,0.15,0.99404,0.44964,0.6192,0.44991
4716,0.52,0.16,0.99404,0.44964,0.6192,0.44991
4717,0.52,0.17,0.99404,0.44964,0.6192,0.44991
4718,0.52,0.18,0.99404,0.44964,0.6192,0.44991
4719,0.52,0.19,0.99404,0.44964,0.6192,0.44991
4720,0.52,0.2,0.99404,0.44964,0.6192,0.44991
4721,0.52,0.21,0.99404,0.44964,0.6192,0.44991
4722,0.52,0.22,0.99404,0.44964,0.6192,0.44991
4723,0.52,0.23,0.99404,0.44964,0.6192,0.44991
4724,0.52,0.24,0.99404,0.44964,0.6192,0.44991
4725,0.52,0.25,0.99404,0.44964,0.6192,0.44991
4726,0.52,0.26,0.99404,0.44964,0.6192,0.44991
4727,0.52,0.27,0.99404,0.44964,0.6192,0.44991
4728,0.52,0.28,0.99404,0.44964,0.6192,0.44991
4729,0.52,0.29,0.99404,0.44964,0.6192,0.44991
4730,0.52,0.3,0.99404,0.44964,0.6192,0.44991
4731,0.52,0.31,0.99404,0.44964,0.6192,0.44991
4732,0.52,0.32,0.99404,0.44964,0.6192,0.44991
4733,0.52,0.33,0.99404,0.44964,0.6192,0.44991
4734,0.52,0.34,0.99404,0.44964,0.6192,0.44991
4735,0.52,0.35,0.99404,0.44964,0.6192,0.44991
4736,0.52,0.36,0.99404,0.44964,0.6192,0.44991
4737,0.52,0.37,0.99404,0.44964,0.6192,0.44991
4738,0.52,0.38,0.99602,0.44964,0.61958,0.45081
4739,0.52,0.39,0.99701,0.44964,0.61977,0.45125
4740,0.52,0.4,0.99701,0.44964,0.61977,0.45125
4741,0.52,0.41,0.99701,0.44964,0.61977,0.45125
4742,0.52,0.42,0.99701,0.44964,0.61977,0.45125
4743,0.52,0.43,0.99701,0.44964,0.61977,0.45125
4744,0.52,0.44,0.99701,0.44964,0.61977,0.45125
4745,0.52,0.45,0.99701,0.44964,0.61977,0.45125
4746,0.52,0.46,0.99701,0.44964,0.61977,0.45125
4747,0.52,0.47,0.99701,0.44964,0.61977,0.45125
4748,0.52,0.48,0.99701,0.44964,0.61977,0.45125
4749,0.52,0.49,0.99701,0.44919,0.61934,0.45081
4750,0.52,0.5,0.99701,0.44919,0.61934,0.45081
4751,0.52,0.51,0.99701,0.44919,0.61934,0.45081
4752,0.52,0.52,0.99701,0.44919,0.61934,0.45081
4753,0.52,0.53,0.99701,0.44919,0.61934,0.45081
4754,0.52,0.54,0.99701,0.44919,0.61934,0.45081
4755,0.52,0.55,0.997,0.44874,0.61891,0.45036
4756,0.52,0.56,0.997,0.44874,0.61891,0.45036
4757,0.52,0.57,0.997,0.44784,0.61806,0.44946
4758,0.52,0.58,0.997,0.44784,0.61806,0.44946
4759,0.52,0.59,0.998,0.44784,0.61825,0.44991
4760,0.52,0.6,0.99799,0.44739,0.61782,0.44946
4761,0.52,0.61,0.99799,0.44739,0.61782,0.44946
4762,0.52,0.62,0.99799,0.44694,0.61739,0.44902
4763,0.52,0.63,0.99799,0.44649,0.61696,0.44857
4764,0.52,0.64,0.99799,0.44604,0.61653,0.44812
4765,0.52,0.65,0.99799,0.44559,0.6161,0.44767
4766,0.52,0.66,0.99799,0.44559,0.6161,0.44767
4767,0.52,0.67,0.99797,0.44245,0.61309,0.44454
4768,0.52,0.68,0.99797,0.44155,0.61222,0.44365
4769,0.52,0.69,0.99898,0.4411,0.61198,0.44365
4770,0.52,0.7,1.0,0.4402,0.6113,0.4432
4771,0.52,0.71,1.0,0.43975,0.61087,0.44275
4772,0.52,0.72,1.0,0.43885,0.61,0.44186
4773,0.52,0.73,1.0,0.4384,0.60957,0.44141
4774,0.52,0.74,1.0,0.4375,0.6087,0.44052
4775,0.52,0.75,1.0,0.4357,0.60695,0.43873
4776,0.52,0.76,1.0,0.43255,0.60389,0.4356
4777,0.52,0.77,1.0,0.43165,0.60301,0.4347
4778,0.52,0.78,1.0,0.42491,0.5964,0.428
4779,0.52,0.79,1.0,0.42311,0.59463,0.42621
4780,0.52,0.8,1.0,0.42041,0.59196,0.42352
4781,0.52,0.81,1.0,0.41727,0.58884,0.42039
4782,0.52,0.82,1.0,0.41367,0.58524,0.41682
4783,0.52,0.83,1.0,0.41322,0.58479,0.41637
4784,0.52,0.84,1.0,0.40153,0.57299,0.40474
4785,0.52,0.85,1.0,0.39838,0.56977,0.40161
4786,0.52,0.86,1.0,0.39209,0.56331,0.39535
4787,0.52,0.87,1.0,0.3795,0.5502,0.38283
4788,0.52,0.88,1.0,0.37005,0.5402,0.37343
4789,0.52,0.89,1.0,0.35432,0.52324,0.35778
4790,0.52,0.9,1.0,0.35342,0.52226,0.35689
4791,0.52,0.91,1.0,0.33678,0.50387,0.34034
4792,0.52,0.92,1.0,0.32554,0.49118,0.32916
4793,0.52,0.93,1.0,0.3143,0.47828,0.31798
4794,0.52,0.94,1.0,0.29631,0.45716,0.30009
4795,0.52,0.95,1.0,0.28597,0.44475,0.2898
4796,0.52,0.96,1.0,0.27203,0.42771,0.27594
4797,0.52,0.97,1.0,0.26169,0.41482,0.26565
4798,0.52,0.98,1.0,0.25495,0.40631,0.25894
4799,0.52,0.99,1.0,0.25405,0.40517,0.25805
4800,0.53,0.0,0.98782,0.4375,0.60642,0.43515
4801,0.53,0.01,0.98782,0.4375,0.60642,0.43515
4802,0.53,0.02,0.98983,0.4375,0.6068,0.43605
4803,0.53,0.03,0.98983,0.4375,0.6068,0.43605
4804,0.53,0.04,0.99084,0.4375,0.60699,0.43649
4805,0.53,0.05,0.99185,0.4375,0.60718,0.43694
4806,0.53,0.06,0.99286,0.4375,0.60737,0.43739
4807,0.53,0.07,0.99286,0.4375,0.60737,0.43739
4808,0.53,0.08,0.99286,0.4375,0.60737,0.43739
4809,0.53,0.09,0.99387,0.4375,0.60756,0.43784
4810,0.53,0.1,0.99387,0.4375,0.60756,0.43784
4811,0.53,0.11,0.99387,0.4375,0.60756,0.43784
4812,0.53,0.12,0.99387,0.4375,0.60756,0.43784
4813,0.53,0.13,0.99387,0.4375,0.60756,0.43784
4814,0.53,0.14,0.99387,0.4375,0.60756,0.43784
4815,0.53,0.15,0.99387,0.4375,0.60756,0.43784
4816,0.53,0.16,0.99387,0.4375,0.60756,0.43784
4817,0.53,0.17,0.99387,0.4375,0.60756,0.43784
4818,0.53,0.18,0.99387,0.4375,0.60756,0.43784
4819,0.53,0.19,0.99387,0.4375,0.60756,0.43784
4820,0.53,0.2,0.99387,0.4375,0.60756,0.43784
4821,0.53,0.21,0.99387,0.4375,0.60756,0.43784
4822,0.53,0.22,0.99387,0.4375,0.60756,0.43784
4823,0.53,0.23,0.99387,0.4375,0.60756,0.43784
4824,0.53,0.24,0.99387,0.4375,0.60756,0.43784
4825,0.53,0.25,0.99387,0.4375,0.60756,0.43784
4826,0.53,0.26,0.99387,0.4375,0.60756,0.43784
4827,0.53,0.27,0.99387,0.4375,0.60756,0.43784
4828,0.53,0.28,0.99387,0.4375,0.60756,0.43784
4829,0.53,0.29,0.99387,0.4375,0.60756,0.43784
4830,0.53,0.3,0.99387,0.4375,0.60756,0.43784
4831,0.53,0.31,0.99387,0.4375,0.60756,0.43784
4832,0.53,0.32,0.99387,0.4375,0.60756,0.43784
4833,0.53,0.33,0.99387,0.4375,0.60756,0.43784
4834,0.53,0.34,0.99387,0.4375,0.60756,0.43784
4835,0.53,0.35,0.99387,0.4375,0.60756,0.43784
4836,0.53,0.36,0.99387,0.4375,0.60756,0.43784
4837,0.53,0.37,0.99387,0.4375,0.60756,0.43784
4838,0.53,0.38,0.99591,0.4375,0.60794,0.43873
4839,0.53,0.39,0.99693,0.4375,0.60813,0.43918
4840,0.53,0.4,0.99693,0.4375,0.60813,0.43918
4841,0.53,0.41,0.99693,0.4375,0.60813,0.43918
4842,0.53,0.42,0.99693,0.4375,0.60813,0.43918
4843,0.53,0.43,0.99693,0.4375,0.60813,0.43918
4844,0.53,0.44,0.99693,0.4375,0.60813,0.43918
4845,0.53,0.45,0.99693,0.4375,0.60813,0.43918
4846,0.53,0.46,0.99693,0.4375,0.60813,0.43918
4847,0.53,0.47,0.99693,0.4375,0.60813,0.43918
4848,0.53,0.48,0.99693,0.4375,0.60813,0.43918
4849,0.53,0.49,0.99692,0.43705,0.60769,0.43873
4850,0.53,0.5,0.99692,0.43705,0.60769,0.43873
4851,0.53,0.51,0.99692,0.43705,0.60769,0.43873
4852,0.53,0.52,0.99692,0.43705,0.60769,0.43873
4853,0.53,0.53,0.99692,0.43705,0.60769,0.43873
4854,0.53,0.54,0.99692,0.43705,0.60769,0.43873
4855,0.53,0.55,0.99692,0.43705,0.60769,0.43873
4856,0.53,0.56,0.99692,0.43705,0.60769,0.43873
4857,0.53,0.57,0.99692,0.43615,0.60682,0.43784
4858,0.53,0.58,0.99692,0.43615,0.60682,0.43784
4859,0.53,0.59,0.99794,0.43615,0.60701,0.43828
4860,0.53,0.6,0.99794,0.4357,0.60657,0.43784
4861,0.53,0.61,0.99794,0.4357,0.60657,0.43784
4862,0.53,0.62,0.99794,0.43525,0.60614,0.43739
4863,0.53,0.63,0.99794,0.4348,0.6057,0.43694
4864,0.53,0.64,0.99793,0.43435,0.60526,0.43649
4865,0.53,0.65,0.99793,0.4339,0.60482,0.43605
4866,0.53,0.66,0.99793,0.4339,0.60482,0.43605
4867,0.53,0.67,0.99792,0.43076,0.60176,0.43292
4868,0.53,0.68,0.99791,0.42986,0.60088,0.43202
4869,0.53,0.69,0.99895,0.42941,0.60063,0.43202
4870,0.53,0.7,1.0,0.42851,0.59994,0.43157
4871,0.53,0.71,1.0,0.42806,0.5995,0.43113
4872,0.53,0.72,1.0,0.42716,0.59862,0.43023
4873,0.53,0.73,1.0,0.42671,0.59817,0.42979
4874,0.53,0.74,1.0,0.42581,0.59729,0.42889
4875,0.53,0.75,1.0,0.42401,0.59552,0.4271
4876,0.53,0.76,1.0,0.42086,0.5924,0.42397
4877,0.53,0.77,1.0,0.41996,0.59151,0.42308
4878,0.53,0.78,1.0,0.41322,0.58479,0.41637
4879,0.53,0.79,1.0,0.41142,0.58299,0.41458
4880,0.53,0.8,1.0,0.40872,0.58027,0.4119
4881,0.53,0.81,1.0,0.40558,0.5771,0.40877
4882,0.53,0.82,1.0,0.40198,0.57345,0.40519
4883,0.53,0.83,1.0,0.40153,0.57299,0.40474
4884,0.53,0.84,1.0,0.39029,0.56145,0.39356
4885,0.53,0.85,1.0,0.38759,0.55865,0.39088
4886,0.53,0.86,1.0,0.38129,0.55208,0.38462
4887,0.53,0.87,1.0,0.36871,0.53877,0.37209
4888,0.53,0.88,1.0,0.35971,0.5291,0.36315
4889,0.53,0.89,1.0,0.34487,0.51287,0.34839
4890,0.53,0.9,1.0,0.34397,0.51187,0.3475
4891,0.53,0.91,1.0,0.32779,0.49374,0.3314
4892,0.53,0.92,1.0,0.31745,0.48192,0.32111
4893,0.53,0.93,1.0,0.30621,0.46885,0.30993
4894,0.53,0.94,1.0,0.28822,0.44747,0.29204
4895,0.53,0.95,1.0,0.27788,0.43491,0.28175
4896,0.53,0.96,1.0,0.26529,0.41933,0.26923
4897,0.53,0.97,1.0,0.25495,0.40631,0.25894
4898,0.53,0.98,1.0,0.2482,0.39769,0.25224
4899,0.53,0.99,1.0,0.2473,0.39654,0.25134
4900,0.54,0.0,0.9876,0.42986,0.599,0.42755
4901,0.54,0.01,0.9876,0.42986,0.599,0.42755
4902,0.54,0.02,0.98965,0.42986,0.59938,0.42844
4903,0.54,0.03,0.98965,0.42986,0.59938,0.42844
4904,0.54,0.04,0.99067,0.42986,0.59956,0.42889
4905,0.54,0.05,0.9917,0.42986,0.59975,0.42934
4906,0.54,0.06,0.99273,0.42986,0.59994,0.42979
4907,0.54,0.07,0.99273,0.42986,0.59994,0.42979
4908,0.54,0.08,0.99273,0.42986,0.59994,0.42979
4909,0.54,0.09,0.99376,0.42986,0.60013,0.43023
4910,0.54,0.1,0.99376,0.42986,0.60013,0.43023
4911,0.54,0.11,0.99376,0.42986,0.60013,0.43023
4912,0.54,0.12,0.99376,0.42986,0.60013,0.43023
4913,0.54,0.13,0.99376,0.42986,0.60013,0.43023
4914,0.54,0.14,0.99376,0.42986,0.60013,0.43023
4915,0.54,0.15,0.99376,0.42986,0.60013,0.43023
4916,0.54,0.16,0.99376,0.42986,0.60013,0.43023
4917,0.54,0.17,0.99376,0.42986,0.60013,0.43023
4918,0.54,0.18,0.99376,0.42986,0.60013,0.43023
4919,0.54,0.19,0.99376,0.42986,0.60013,0.43023
4920,0.54,0.2,0.99376,0.42986,0.60013,0.43023
4921,0.54,0.21,0.99376,0.42986,0.60013,0.43023
4922,0.54,0.22,0.99376,0.42986,0.60013,0.43023
4923,0.54,0.23,0.99376,0.42986,0.60013,0.43023
4924,0.54,0.24,0.99376,0.42986,0.60013,0.43023
4925,0.54,0.25,0.99376,0.42986,0.60013,0.43023
4926,0.54,0.26,0.99376,0.42986,0.60013,0.43023
4927,0.54,0.27,0.99376,0.42986,0.60013,0.43023
4928,0.54,0.28,0.99376,0.42986,0.60013,0.43023
4929,0.54,0.29,0.99376,0.42986,0.60013,0.43023
4930,0.54,0.3,0.99376,0.42986,0.60013,0.43023
4931,0.54,0.31,0.99376,0.42986,0.60013,0.43023
4932,0.54,0.32,0.99376,0.42986,0.60013,0.43023
4933,0.54,0.33,0.99376,0.42986,0.60013,0.43023
4934,0.54,0.34,0.99376,0.42986,0.60013,0.43023
4935,0.54,0.35,0.99376,0.42986,0.60013,0.43023
4936,0.54,0.36,0.99376,0.42986,0.60013,0.43023
4937,0.54,0.37,0.99376,0.42986,0.60013,0.43023
4938,0.54,0.38,0.99583,0.42986,0.60051,0.43113
4939,0.54,0.39,0.99687,0.42986,0.60069,0.43157
4940,0.54,0.4,0.99687,0.42986,0.60069,0.43157
4941,0.54,0.41,0.99687,0.42986,0.60069,0.43157
4942,0.54,0.42,0.99687,0.42986,0.60069,0.43157
4943,0.54,0.43,0.99687,0.42986,0.60069,0.43157
4944,0.54,0.44,0.99687,0.42986,0.60069,0.43157
4945,0.54,0.45,0.99687,0.42986,0.60069,0.43157
4946,0.54,0.46,0.99687,0.42986,0.60069,0.43157
4947,0.54,0.47,0.99687,0.42986,0.60069,0.43157
4948,0.54,0.48,0.99687,0.42986,0.60069,0.43157
4949,0.54,0.49,0.99687,0.42941,0.60026,0.43113
4950,0.54,0.5,0.99687,0.42941,0.60026,0.43113
4951,0.54,0.51,0.99687,0.42941,0.60026,0.43113
4952,0.54,0.52,0.99687,0.42941,0.60026,0.43113
4953,0.54,0.53,0.99687,0.42941,0.60026,0.43113
4954,0.54,0.54,0.99687,0.42941,0.60026,0.43113
4955,0.54,0.55,0.99687,0.42941,0.60026,0.43113
4956,0.54,0.56,0.99687,0.42941,0.60026,0.43113
4957,0.54,0.57,0.99686,0.42851,0.59937,0.43023
4958,0.54,0.58,0.99686,0.42851,0.59937,0.43023
4959,0.54,0.59,0.99791,0.42851,0.59956,0.43068
4960,0.54,0.6,0.9979,0.42806,0.59912,0.43023
4961,0.54,0.61,0.9979,0.42806,0.59912,0.43023
4962,0.54,0.62,0.9979,0.42761,0.59868,0.42979
4963,0.54,0.63,0.9979,0.42716,0.59824,0.42934
4964,0.54,0.64,0.9979,0.42671,0.5978,0.42889
4965,0.54,0.65,0.99789,0.42626,0.59735,0.42844
4966,0.54,0.66,0.99789,0.42626,0.59735,0.42844
4967,0.54,0.67,0.99788,0.42311,0.59425,0.42531
4968,0.54,0.68,0.99787,0.42221,0.59336,0.42442
4969,0.54,0.69,0.99894,0.42176,0.59311,0.42442
4970,0.54,0.7,1.0,0.42086,0.5924,0.42397
4971,0.54,0.71,1.0,0.42041,0.59196,0.42352
4972,0.54,0.72,1.0,0.41951,0.59106,0.42263
4973,0.54,0.73,1.0,0.41906,0.59062,0.42218
4974,0.54,0.74,1.0,0.41817,0.58973,0.42129
4975,0.54,0.75,1.0,0.41637,0.58794,0.4195
4976,0.54,0.76,1.0,0.41322,0.58479,0.41637
4977,0.54,0.77,1.0,0.41232,0.58389,0.41547
4978,0.54,0.78,1.0,0.40558,0.5771,0.40877
4979,0.54,0.79,1.0,0.40378,0.57528,0.40698
4980,0.54,0.8,1.0,0.40198,0.57345,0.40519
4981,0.54,0.81,1.0,0.39883,0.57023,0.40206
4982,0.54,0.82,1.0,0.39523,0.56654,0.39848
4983,0.54,0.83,1.0,0.39478,0.56608,0.39803
4984,0.54,0.84,1.0,0.38399,0.5549,0.3873
4985,0.54,0.85,1.0,0.38129,0.55208,0.38462
4986,0.54,0.86,1.0,0.37545,0.54593,0.3788
4987,0.54,0.87,1.0,0.36331,0.53298,0.36673
4988,0.54,0.88,1.0,0.35477,0.52373,0.35823
4989,0.54,0.89,1.0,0.34083,0.50839,0.34436
4990,0.54,0.9,1.0,0.33993,0.50738,0.34347
4991,0.54,0.91,1.0,0.32419,0.48964,0.32782
4992,0.54,0.92,1.0,0.31385,0.47776,0.31753
4993,0.54,0.93,1.0,0.30261,0.46462,0.30635
4994,0.54,0.94,1.0,0.28507,0.44366,0.28891
4995,0.54,0.95,1.0,0.27473,0.43104,0.27862
4996,0.54,0.96,1.0,0.26214,0.41539,0.2661
4997,0.54,0.97,1.0,0.2518,0.4023,0.25581
4998,0.54,0.98,1.0,0.24505,0.39364,0.24911
4999,0.54,0.99,1.0,0.2446,0.39306,0.24866
5000,0.55,0.0,0.9873,0.41951,0.58882,0.41726
5001,0.55,0.01,0.9873,0.41951,0.58882,0.41726
5002,0.55,0.02,0.9894,0.41951,0.5892,0.41816
5003,0.55,0.03,0.9894,0.41951,0.5892,0.41816
5004,0.55,0.04,0.99045,0.41951,0.58938,0.4186
5005,0.55,0.05,0.9915,0.41951,0.58957,0.41905
5006,0.55,0.06,0.99255,0.41951,0.58975,0.4195
5007,0.55,0.07,0.99255,0.41951,0.58975,0.4195
5008,0.55,0.08,0.99255,0.41951,0.58975,0.4195
5009,0.55,0.09,0.99361,0.41951,0.58994,0.41995
5010,0.55,0.1,0.99361,0.41951,0.58994,0.41995
5011,0.55,0.11,0.99361,0.41951,0.58994,0.41995
5012,0.55,0.12,0.99361,0.41951,0.58994,0.41995
5013,0.55,0.13,0.99361,0.41951,0.58994,0.41995
5014,0.55,0.14,0.99361,0.41951,0.58994,0.41995
5015,0.55,0.15,0.99361,0.41951,0.58994,0.41995
5016,0.55,0.16,0.99361,0.41951,0.58994,0.41995
5017,0.55,0.17,0.99361,0.41951,0.58994,0.41995
5018,0.55,0.18,0.99361,0.41951,0.58994,0.41995
5019,0.55,0.19,0.99361,0.41951,0.58994,0.41995
5020,0.55,0.2,0.99361,0.41951,0.58994,0.41995
5021,0.55,0.21,0.99361,0.41951,0.58994,0.41995
5022,0.55,0.22,0.99361,0.41951,0.58994,0.41995
5023,0.55,0.23,0.99361,0.41951,0.58994,0.41995
5024,0.55,0.24,0.99361,0.41951,0.58994,0.41995
5025,0.55,0.25,0.99361,0.41951,0.58994,0.41995
5026,0.55,0.26,0.99361,0.41951,0.58994,0.41995
5027,0.55,0.27,0.99361,0.41951,0.58994,0.41995
5028,0.55,0.28,0.99361,0.41951,0.58994,0.41995
5029,0.55,0.29,0.99361,0.41951,0.58994,0.41995
5030,0.55,0.3,0.99361,0.41951,0.58994,0.41995
5031,0.55,0.31,0.99361,0.41951,0.58994,0.41995
5032,0.55,0.32,0.99361,0.41951,0.58994,0.41995
5033,0.55,0.33,0.99361,0.41951,0.58994,0.41995
5034,0.55,0.34,0.99361,0.41951,0.58994,0.41995
5035,0.55,0.35,0.99361,0.41951,0.58994,0.41995
5036,0.55,0.36,0.99361,0.41951,0.58994,0.41995
5037,0.55,0.37,0.99361,0.41951,0.58994,0.41995
5038,0.55,0.38,0.99573,0.41951,0.59031,0.42084
5039,0.55,0.39,0.99679,0.41951,0.5905,0.42129
5040,0.55,0.4,0.99679,0.41951,0.5905,0.42129
5041,0.55,0.41,0.99679,0.41951,0.5905,0.42129
5042,0.55,0.42,0.99679,0.41951,0.5905,0.42129
5043,0.55,0.43,0.99679,0.41951,0.5905,0.42129
5044,0.55,0.44,0.99679,0.41951,0.5905,0.42129
5045,0.55,0.45,0.99679,0.41951,0.5905,0.42129
5046,0.55,0.46,0.99679,0.41951,0.5905,0.42129
5047,0.55,0.47,0.99679,0.41951,0.5905,0.42129
5048,0.55,0.48,0.99679,0.41951,0.5905,0.42129
5049,0.55,0.49,0.99679,0.41906,0.59006,0.42084
5050,0.55,0.5,0.99679,0.41906,0.59006,0.42084
5051,0.55,0.51,0.99679,0.41906,0.59006,0.42084
5052,0.55,0.52,0.99679,0.41906,0.59006,0.42084
5053,0.55,0.53,0.99679,0.41906,0.59006,0.42084
5054,0.55,0.54,0.99679,0.41906,0.59006,0.42084
5055,0.55,0.55,0.99679,0.41906,0.59006,0.42084
5056,0.55,0.56,0.99679,0.41906,0.59006,0.42084
5057,0.55,0.57,0.99678,0.41817,0.58917,0.41995
5058,0.55,0.58,0.99678,0.41817,0.58917,0.41995
5059,0.55,0.59,0.99785,0.41817,0.58936,0.42039
5060,0.55,0.6,0.99785,0.41772,0.58891,0.41995
5061,0.55,0.61,0.99785,0.41772,0.58891,0.41995
5062,0.55,0.62,0.99785,0.41727,0.58846,0.4195
5063,0.55,0.63,0.99785,0.41682,0.58802,0.41905
5064,0.55,0.64,0.99784,0.41637,0.58757,0.4186
5065,0.55,0.65,0.99784,0.41592,0.58712,0.41816
5066,0.55,0.66,0.99784,0.41592,0.58712,0.41816
5067,0.55,0.67,0.99783,0.41277,0.58397,0.41503
5068,0.55,0.68,0.99782,0.41187,0.58307,0.41413
5069,0.55,0.69,0.99891,0.41142,0.5828,0.41413
5070,0.55,0.7,1.0,0.41052,0.58208,0.41369
5071,0.55,0.71,1.0,0.41007,0.58163,0.41324
5072,0.55,0.72,1.0,0.40917,0.58072,0.41234
5073,0.55,0.73,1.0,0.40872,0.58027,0.4119
5074,0.55,0.74,1.0,0.40782,0.57936,0.411
5075,0.55,0.75,1.0,0.40603,0.57756,0.40921
5076,0.55,0.76,1.0,0.40288,0.57436,0.40608
5077,0.55,0.77,1.0,0.40198,0.57345,0.40519
5078,0.55,0.78,1.0,0.39523,0.56654,0.39848
5079,0.55,0.79,1.0,0.39344,0.5647,0.39669
5080,0.55,0.8,1.0,0.39164,0.56285,0.3949
5081,0.55,0.81,1.0,0.38894,0.56005,0.39222
5082,0.55,0.82,1.0,0.38534,0.55631,0.38864
5083,0.55,0.83,1.0,0.38489,0.55584,0.38819
5084,0.55,0.84,1.0,0.3741,0.5445,0.37746
5085,0.55,0.85,1.0,0.3714,0.54164,0.37478
5086,0.55,0.86,1.0,0.36601,0.53588,0.36941
5087,0.55,0.87,1.0,0.35387,0.52275,0.35733
5088,0.55,0.88,1.0,0.34532,0.51336,0.34884
5089,0.55,0.89,1.0,0.33138,0.4978,0.33497
5090,0.55,0.9,1.0,0.33049,0.49679,0.33408
5091,0.55,0.91,1.0,0.31565,0.47984,0.31932
5092,0.55,0.92,1.0,0.30621,0.46885,0.30993
5093,0.55,0.93,1.0,0.29541,0.45609,0.29919
5094,0.55,0.94,1.0,0.27833,0.43546,0.2822
5095,0.55,0.95,1.0,0.26888,0.42381,0.27281
5096,0.55,0.96,1.0,0.25719,0.40915,0.26118
5097,0.55,0.97,1.0,0.24685,0.39596,0.25089
5098,0.55,0.98,1.0,0.24011,0.38724,0.24419
5099,0.55,0.99,1.0,0.23966,0.38665,0.24374
5100,0.56,0.0,0.98693,0.40737,0.5767,0.40519
5101,0.56,0.01,0.98693,0.40737,0.5767,0.40519
5102,0.56,0.02,0.98908,0.40737,0.57707,0.40608
5103,0.56,0.03,0.98908,0.40737,0.57707,0.40608
5104,0.56,0.04,0.99016,0.40737,0.57725,0.40653
5105,0.56,0.05,0.99125,0.40737,0.57743,0.40698
5106,0.56,0.06,0.99233,0.40737,0.57762,0.40742
5107,0.56,0.07,0.99233,0.40737,0.57762,0.40742
5108,0.56,0.08,0.99233,0.40737,0.57762,0.40742
5109,0.56,0.09,0.99342,0.40737,0.5778,0.40787
5110,0.56,0.1,0.99342,0.40737,0.5778,0.40787
5111,0.56,0.11,0.99342,0.40737,0.5778,0.40787
5112,0.56,0.12,0.99342,0.40737,0.5778,0.40787
5113,0.56,0.13,0.99342,0.40737,0.5778,0.40787
5114,0.56,0.14,0.99342,0.40737,0.5778,0.40787
5115,0.56,0.15,0.99342,0.40737,0.5778,0.40787
5116,0.56,0.16,0.99342,0.40737,0.5778,0.40787
5117,0.56,0.17,0.99342,0.40737,0.5778,0.40787
5118,0.56,0.18,0.99342,0.40737,0.5778,0.40787
5119,0.56,0.19,0.99342,0.40737,0.5778,0.40787
5120,0.56,0.2,0.99342,0.40737,0.5778,0.40787
5121,0.56,0.21,0.99342,0.40737,0.5778,0.40787
5122,0.56,0.22,0.99342,0.40737,0.5778,0.40787
5123,0.56,0.23,0.99342,0.40737,0.5778,0.40787
