,init pf,init block clean threshold,init weighting schema,init matching threshold,historical data size,param iterations,param f-score,proj iterations,proj f-score,profile iterations,profile f-score,grid search iterations,grid search f-score
1161,0,0.56429,1,0.17857,65,23,0.96071,29,0.96071,17,0.96062,23.0,0.96036
1162,0,0.56429,1,0.30714,65,23,0.96071,29,0.96071,17,0.96062,23.0,0.96036
1163,0,0.56429,1,0.43571,65,25,0.96071,30,0.96071,20,0.96062,23.0,0.96036
1164,0,0.56429,1,0.56429,65,13,0.96165,15,0.96165,16,0.96062,23.0,0.96036
1165,0,0.56429,1,0.69286,65,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
1166,0,0.56429,1,0.82143,65,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
1167,0,0.56429,1,0.95,65,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
1168,0,0.56429,2,0.05,65,12,0.96071,29,0.96071,21,0.96062,23.0,0.96036
1169,0,0.56429,2,0.17857,65,24,0.96071,30,0.96071,21,0.96062,23.0,0.96036
1170,0,0.56429,2,0.30714,65,23,0.96071,29,0.96071,17,0.96062,23.0,0.96036
1171,0,0.56429,2,0.43571,65,23,0.96071,29,0.96071,17,0.96062,23.0,0.96036
1172,0,0.56429,2,0.56429,65,13,0.96402,15,0.96402,13,0.96062,23.0,0.96036
1173,0,0.56429,2,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1174,0,0.56429,2,0.82143,65,12,0.96071,15,0.96071,11,0.96062,23.0,0.96036
1175,0,0.56429,2,0.95,65,11,0.96071,15,0.96071,15,0.96062,23.0,0.96036
1176,0,0.56429,3,0.05,65,24,0.96071,29,0.96071,19,0.96062,23.0,0.96036
1177,0,0.56429,3,0.17857,65,11,0.96071,27,0.96071,18,0.96062,23.0,0.96036
1178,0,0.56429,3,0.30714,65,24,0.96071,29,0.96071,18,0.96062,23.0,0.96036
1179,0,0.56429,3,0.43571,65,22,0.96071,27,0.96071,16,0.96062,23.0,0.96036
1180,0,0.56429,3,0.56429,65,13,0.96359,15,0.96359,10,0.96062,23.0,0.96036
1181,0,0.56429,3,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1182,0,0.56429,3,0.82143,65,10,0.96071,14,0.96071,7,0.96062,23.0,0.96036
1183,0,0.56429,3,0.95,65,12,0.96071,15,0.96071,12,0.96062,23.0,0.96036
1184,0,0.69286,0,0.05,65,12,0.96071,28,0.96071,20,0.96062,23.0,0.96036
1185,0,0.69286,0,0.17857,65,22,0.96071,28,0.96071,19,0.96062,23.0,0.96036
1186,0,0.69286,0,0.30714,65,25,0.96071,30,0.96071,19,0.96062,23.0,0.96036
1187,0,0.69286,0,0.43571,65,23,0.96071,29,0.96071,17,0.96062,23.0,0.96036
1188,0,0.69286,0,0.56429,65,13,0.96359,15,0.96359,12,0.96062,23.0,0.96036
1189,0,0.69286,0,0.69286,65,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
1190,0,0.69286,0,0.82143,65,11,0.96062,14,0.96062,10,0.96062,23.0,0.96036
1191,0,0.69286,0,0.95,65,11,0.96071,16,0.96071,14,0.96062,23.0,0.96036
1192,0,0.69286,1,0.05,65,23,0.96071,29,0.96071,18,0.96062,23.0,0.96036
1193,0,0.69286,1,0.17857,65,25,0.96071,29,0.96071,20,0.96062,23.0,0.96036
1194,0,0.69286,1,0.30714,65,25,0.96071,31,0.96071,20,0.96062,23.0,0.96036
1195,0,0.69286,1,0.43571,65,19,0.95959,19,0.95959,19,0.96062,23.0,0.96036
1196,0,0.69286,1,0.56429,65,13,0.96165,15,0.96165,16,0.96062,23.0,0.96036
1197,0,0.69286,1,0.69286,65,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
1198,0,0.69286,1,0.82143,65,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
1199,0,0.69286,1,0.95,65,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
1200,0,0.69286,2,0.05,65,23,0.96071,29,0.96071,16,0.96062,23.0,0.96036
1201,0,0.69286,2,0.17857,65,23,0.96071,29,0.96071,17,0.96062,23.0,0.96036
1202,0,0.69286,2,0.30714,65,24,0.96071,30,0.96071,17,0.96062,23.0,0.96036
1203,0,0.69286,2,0.43571,65,24,0.96071,30,0.96071,20,0.96062,23.0,0.96036
1204,0,0.69286,2,0.56429,65,13,0.96402,15,0.96402,13,0.96062,23.0,0.96036
1205,0,0.69286,2,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1206,0,0.69286,2,0.82143,65,12,0.96071,15,0.96071,11,0.96062,23.0,0.96036
1207,0,0.69286,2,0.95,65,11,0.96071,15,0.96071,15,0.96062,23.0,0.96036
1208,0,0.69286,3,0.05,65,23,0.96071,27,0.96071,16,0.96062,23.0,0.96036
1209,0,0.69286,3,0.17857,65,22,0.96071,26,0.96071,16,0.96062,23.0,0.96036
1210,0,0.69286,3,0.30714,65,23,0.96071,28,0.96071,16,0.96062,23.0,0.96036
1211,0,0.69286,3,0.43571,65,23,0.96071,28,0.96071,16,0.96062,23.0,0.96036
1212,0,0.69286,3,0.56429,65,13,0.96359,15,0.96359,10,0.96062,23.0,0.96036
1213,0,0.69286,3,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1214,0,0.69286,3,0.82143,65,10,0.96071,14,0.96071,7,0.96062,23.0,0.96036
1215,0,0.69286,3,0.95,65,12,0.96071,15,0.96071,12,0.96062,23.0,0.96036
1216,0,0.82143,0,0.05,65,25,0.96071,28,0.96071,17,0.96062,23.0,0.96036
1217,0,0.82143,0,0.17857,65,23,0.96071,29,0.96071,19,0.96062,23.0,0.96036
1218,0,0.82143,0,0.30714,65,25,0.96071,30,0.96071,19,0.96062,23.0,0.96036
1219,0,0.82143,0,0.43571,65,23,0.96071,29,0.96071,17,0.96062,23.0,0.96036
1220,0,0.82143,0,0.56429,65,13,0.96359,15,0.96359,12,0.96062,23.0,0.96036
1221,0,0.82143,0,0.69286,65,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
1222,0,0.82143,0,0.82143,65,11,0.96062,14,0.96062,10,0.96062,23.0,0.96036
1223,0,0.82143,0,0.95,65,11,0.96071,16,0.96071,14,0.96062,23.0,0.96036
1224,0,0.82143,1,0.05,65,24,0.96071,30,0.96071,18,0.96062,23.0,0.96036
1225,0,0.82143,1,0.17857,65,25,0.96071,29,0.96071,20,0.96062,23.0,0.96036
1226,0,0.82143,1,0.30714,65,25,0.96071,31,0.96071,20,0.96062,23.0,0.96036
1227,0,0.82143,1,0.43571,65,19,0.95959,19,0.95959,19,0.96062,23.0,0.96036
1228,0,0.82143,1,0.56429,65,13,0.96165,15,0.96165,16,0.96062,23.0,0.96036
1229,0,0.82143,1,0.69286,65,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
1230,0,0.82143,1,0.82143,65,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
1231,0,0.82143,1,0.95,65,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
1232,0,0.82143,2,0.05,65,24,0.96071,29,0.96071,16,0.96062,23.0,0.96036
1233,0,0.82143,2,0.17857,65,24,0.96071,30,0.96071,17,0.96062,23.0,0.96036
1234,0,0.82143,2,0.30714,65,24,0.96071,30,0.96071,17,0.96062,23.0,0.96036
1235,0,0.82143,2,0.43571,65,24,0.96071,30,0.96071,18,0.96062,23.0,0.96036
1236,0,0.82143,2,0.56429,65,13,0.96402,15,0.96402,13,0.96062,23.0,0.96036
1237,0,0.82143,2,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1238,0,0.82143,2,0.82143,65,12,0.96071,15,0.96071,11,0.96062,23.0,0.96036
1239,0,0.82143,2,0.95,65,11,0.96071,15,0.96071,15,0.96062,23.0,0.96036
1240,0,0.82143,3,0.05,65,23,0.96071,27,0.96071,14,0.96062,23.0,0.96036
1241,0,0.82143,3,0.17857,65,23,0.96071,27,0.96071,16,0.96062,23.0,0.96036
1242,0,0.82143,3,0.30714,65,24,0.96071,29,0.96071,16,0.96062,23.0,0.96036
1243,0,0.82143,3,0.43571,65,11,0.96071,27,0.96071,17,0.96062,23.0,0.96036
1244,0,0.82143,3,0.56429,65,13,0.96359,15,0.96359,10,0.96062,23.0,0.96036
1245,0,0.82143,3,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1246,0,0.82143,3,0.82143,65,10,0.96071,14,0.96071,7,0.96062,23.0,0.96036
1247,0,0.82143,3,0.95,65,12,0.96071,15,0.96071,12,0.96062,23.0,0.96036
1248,0,0.95,0,0.05,65,25,0.96071,28,0.96071,15,0.96062,23.0,0.96036
1249,0,0.95,0,0.17857,65,23,0.96071,29,0.96071,17,0.96062,23.0,0.96036
1250,0,0.95,0,0.30714,65,25,0.96071,30,0.96071,17,0.96062,23.0,0.96036
1251,0,0.95,0,0.43571,65,23,0.96071,29,0.96071,17,0.96062,23.0,0.96036
1252,0,0.95,0,0.56429,65,13,0.96359,15,0.96359,12,0.96062,23.0,0.96036
1253,0,0.95,0,0.69286,65,1,0.96062,1,0.96062,2,0.96062,23.0,0.96036
1254,0,0.95,0,0.82143,65,11,0.96062,14,0.96062,10,0.96062,23.0,0.96036
1255,0,0.95,0,0.95,65,11,0.96071,16,0.96071,14,0.96062,23.0,0.96036
1256,0,0.95,1,0.05,65,23,0.96071,29,0.96071,16,0.96062,23.0,0.96036
1257,0,0.95,1,0.17857,65,24,0.96071,30,0.96071,18,0.96062,23.0,0.96036
1258,0,0.95,1,0.30714,65,24,0.96071,30,0.96071,18,0.96062,23.0,0.96036
1259,0,0.95,1,0.43571,65,19,0.95959,19,0.95959,19,0.96062,23.0,0.96036
1260,0,0.95,1,0.56429,65,13,0.96165,15,0.96165,16,0.96062,23.0,0.96036
1261,0,0.95,1,0.69286,65,1,0.9607,1,0.9607,3,0.9607,23.0,0.96036
1262,0,0.95,1,0.82143,65,12,0.96071,16,0.96071,11,0.96062,23.0,0.96036
1263,0,0.95,1,0.95,65,12,0.96062,16,0.96062,15,0.96062,23.0,0.96036
1264,0,0.95,2,0.05,65,24,0.96071,29,0.96071,16,0.96062,23.0,0.96036
1265,0,0.95,2,0.17857,65,24,0.96071,30,0.96071,18,0.96062,23.0,0.96036
1266,0,0.95,2,0.30714,65,24,0.96071,30,0.96071,18,0.96062,23.0,0.96036
1267,0,0.95,2,0.43571,65,24,0.96071,30,0.96071,18,0.96062,23.0,0.96036
1268,0,0.95,2,0.56429,65,13,0.96402,15,0.96402,13,0.96062,23.0,0.96036
1269,0,0.95,2,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1270,0,0.95,2,0.82143,65,12,0.96071,15,0.96071,11,0.96062,23.0,0.96036
1271,0,0.95,2,0.95,65,11,0.96071,15,0.96071,15,0.96062,23.0,0.96036
1272,0,0.95,3,0.05,65,23,0.96071,27,0.96071,13,0.96062,23.0,0.96036
1273,0,0.95,3,0.17857,65,23,0.96071,27,0.96071,15,0.96062,23.0,0.96036
1274,0,0.95,3,0.30714,65,24,0.96071,29,0.96071,15,0.96062,23.0,0.96036
1275,0,0.95,3,0.43571,65,11,0.96071,27,0.96071,17,0.96062,23.0,0.96036
1276,0,0.95,3,0.56429,65,13,0.96359,15,0.96359,10,0.96062,23.0,0.96036
1277,0,0.95,3,0.69286,65,1,0.96071,1,0.96071,3,0.96071,23.0,0.96036
1278,0,0.95,3,0.82143,65,10,0.96071,14,0.96071,7,0.96062,23.0,0.96036
1279,0,0.95,3,0.95,65,12,0.96071,15,0.96071,12,0.96062,23.0,0.96036
1280,1,0.05,0,0.05,65,25,0.9607,30,0.9607,14,0.96062,23.0,0.96036
1281,1,0.05,0,0.17857,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1282,1,0.05,0,0.30714,65,14,0.95808,16,0.95808,17,0.96062,23.0,0.96036
1283,1,0.05,0,0.43571,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1284,1,0.05,0,0.56429,65,14,0.96359,16,0.96359,12,0.96062,23.0,0.96036
1285,1,0.05,0,0.69286,65,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
1286,1,0.05,0,0.82143,65,12,0.96062,16,0.96062,10,0.96062,23.0,0.96036
1287,1,0.05,0,0.95,65,25,0.9607,31,0.9607,14,0.96062,23.0,0.96036
1288,1,0.05,1,0.05,65,18,0.9607,18,0.9607,15,0.96062,23.0,0.96036
1289,1,0.05,1,0.17857,65,19,0.96284,19,0.96284,18,0.96062,23.0,0.96036
1290,1,0.05,1,0.30714,65,18,0.9607,18,0.9607,18,0.96062,23.0,0.96036
1291,1,0.05,1,0.43571,65,14,0.95808,16,0.95808,18,0.96062,23.0,0.96036
1292,1,0.05,1,0.56429,65,14,0.96165,16,0.96165,16,0.96062,23.0,0.96036
1293,1,0.05,1,0.69286,65,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
1294,1,0.05,1,0.82143,65,13,0.96071,17,0.96071,12,0.96062,23.0,0.96036
1295,1,0.05,1,0.95,65,18,0.9607,18,0.9607,16,0.96062,23.0,0.96036
1296,1,0.05,2,0.05,65,13,0.95774,15,0.95774,15,0.96062,23.0,0.96036
1297,1,0.05,2,0.17857,65,14,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1298,1,0.05,2,0.30714,65,13,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1299,1,0.05,2,0.43571,65,14,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1300,1,0.05,2,0.56429,65,14,0.95808,16,0.95808,12,0.96062,23.0,0.96036
1301,1,0.05,2,0.69286,65,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
1302,1,0.05,2,0.82143,65,13,0.96071,17,0.96071,11,0.96062,23.0,0.96036
1303,1,0.05,2,0.95,65,12,0.96071,16,0.95774,15,0.96062,23.0,0.96036
1304,1,0.05,3,0.05,65,24,0.9607,30,0.9607,14,0.96062,23.0,0.96036
1305,1,0.05,3,0.17857,65,18,0.96284,18,0.96284,15,0.96062,23.0,0.96036
1306,1,0.05,3,0.30714,65,14,0.95808,15,0.95808,15,0.96062,23.0,0.96036
1307,1,0.05,3,0.43571,65,12,0.95808,14,0.95808,15,0.96062,23.0,0.96036
1308,1,0.05,3,0.56429,65,14,0.95808,15,0.95808,8,0.96062,23.0,0.96036
1309,1,0.05,3,0.69286,65,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
1310,1,0.05,3,0.82143,65,12,0.96071,16,0.96071,7,0.96062,23.0,0.96036
1311,1,0.05,3,0.95,65,13,0.96071,17,0.96071,12,0.96062,23.0,0.96036
1312,1,0.17857,0,0.05,65,19,0.96284,19,0.96284,18,0.96062,23.0,0.96036
1313,1,0.17857,0,0.17857,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1314,1,0.17857,0,0.30714,65,14,0.95808,16,0.95808,17,0.96062,23.0,0.96036
1315,1,0.17857,0,0.43571,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1316,1,0.17857,0,0.56429,65,14,0.96359,16,0.96359,12,0.96062,23.0,0.96036
1317,1,0.17857,0,0.69286,65,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
1318,1,0.17857,0,0.82143,65,12,0.96062,16,0.96062,10,0.96062,23.0,0.96036
1319,1,0.17857,0,0.95,65,25,0.9607,31,0.9607,14,0.96062,23.0,0.96036
1320,1,0.17857,1,0.05,65,18,0.9607,18,0.9607,15,0.96062,23.0,0.96036
1321,1,0.17857,1,0.17857,65,19,0.96284,19,0.96284,18,0.96062,23.0,0.96036
1322,1,0.17857,1,0.30714,65,18,0.9607,18,0.9607,18,0.96062,23.0,0.96036
1323,1,0.17857,1,0.43571,65,14,0.95808,16,0.95808,18,0.96062,23.0,0.96036
1324,1,0.17857,1,0.56429,65,14,0.96165,16,0.96165,16,0.96062,23.0,0.96036
1325,1,0.17857,1,0.69286,65,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
1326,1,0.17857,1,0.82143,65,13,0.96071,17,0.96071,12,0.96062,23.0,0.96036
1327,1,0.17857,1,0.95,65,18,0.9607,18,0.9607,16,0.96062,23.0,0.96036
1328,1,0.17857,2,0.05,65,13,0.95774,15,0.95774,15,0.96062,23.0,0.96036
1329,1,0.17857,2,0.17857,65,14,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1330,1,0.17857,2,0.30714,65,13,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1331,1,0.17857,2,0.43571,65,14,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1332,1,0.17857,2,0.56429,65,14,0.95808,16,0.95808,12,0.96062,23.0,0.96036
1333,1,0.17857,2,0.69286,65,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
1334,1,0.17857,2,0.82143,65,13,0.96071,17,0.96071,11,0.96062,23.0,0.96036
1335,1,0.17857,2,0.95,65,12,0.96071,16,0.95774,15,0.96062,23.0,0.96036
1336,1,0.17857,3,0.05,65,18,0.96284,18,0.96284,15,0.96062,23.0,0.96036
1337,1,0.17857,3,0.17857,65,17,0.96284,17,0.96284,16,0.96062,23.0,0.96036
1338,1,0.17857,3,0.30714,65,14,0.95808,15,0.95808,15,0.96062,23.0,0.96036
1339,1,0.17857,3,0.43571,65,12,0.95808,14,0.95808,15,0.96062,23.0,0.96036
1340,1,0.17857,3,0.56429,65,14,0.95808,15,0.95808,8,0.96062,23.0,0.96036
1341,1,0.17857,3,0.69286,65,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
1342,1,0.17857,3,0.82143,65,12,0.96071,16,0.96071,7,0.96062,23.0,0.96036
1343,1,0.17857,3,0.95,65,13,0.96071,17,0.96071,12,0.96062,23.0,0.96036
1344,1,0.30714,0,0.05,65,25,0.9607,30,0.9607,14,0.96062,23.0,0.96036
1345,1,0.30714,0,0.17857,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1346,1,0.30714,0,0.30714,65,14,0.95808,16,0.95808,17,0.96062,23.0,0.96036
1347,1,0.30714,0,0.43571,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1348,1,0.30714,0,0.56429,65,14,0.96359,16,0.96359,12,0.96062,23.0,0.96036
1349,1,0.30714,0,0.69286,65,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
1350,1,0.30714,0,0.82143,65,12,0.96062,16,0.96062,10,0.96062,23.0,0.96036
1351,1,0.30714,0,0.95,65,25,0.9607,31,0.9607,14,0.96062,23.0,0.96036
1352,1,0.30714,1,0.05,65,18,0.9607,18,0.9607,15,0.96062,23.0,0.96036
1353,1,0.30714,1,0.17857,65,19,0.96284,19,0.96284,18,0.96062,23.0,0.96036
1354,1,0.30714,1,0.30714,65,18,0.9607,18,0.9607,18,0.96062,23.0,0.96036
1355,1,0.30714,1,0.43571,65,14,0.95808,16,0.95808,18,0.96062,23.0,0.96036
1356,1,0.30714,1,0.56429,65,14,0.96165,16,0.96165,16,0.96062,23.0,0.96036
1357,1,0.30714,1,0.69286,65,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
1358,1,0.30714,1,0.82143,65,13,0.96071,17,0.96071,12,0.96062,23.0,0.96036
1359,1,0.30714,1,0.95,65,18,0.9607,18,0.9607,16,0.96062,23.0,0.96036
1360,1,0.30714,2,0.05,65,13,0.95774,15,0.95774,15,0.96062,23.0,0.96036
1361,1,0.30714,2,0.17857,65,14,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1362,1,0.30714,2,0.30714,65,13,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1363,1,0.30714,2,0.43571,65,14,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1364,1,0.30714,2,0.56429,65,14,0.95808,16,0.95808,12,0.96062,23.0,0.96036
1365,1,0.30714,2,0.69286,65,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
1366,1,0.30714,2,0.82143,65,13,0.96071,17,0.96071,11,0.96062,23.0,0.96036
1367,1,0.30714,2,0.95,65,12,0.96071,16,0.95774,15,0.96062,23.0,0.96036
1368,1,0.30714,3,0.05,65,18,0.96284,18,0.96284,15,0.96062,23.0,0.96036
1369,1,0.30714,3,0.17857,65,18,0.96284,18,0.96284,15,0.96062,23.0,0.96036
1370,1,0.30714,3,0.30714,65,14,0.95808,15,0.95808,15,0.96062,23.0,0.96036
1371,1,0.30714,3,0.43571,65,12,0.95808,14,0.95808,15,0.96062,23.0,0.96036
1372,1,0.30714,3,0.56429,65,14,0.95808,15,0.95808,8,0.96062,23.0,0.96036
1373,1,0.30714,3,0.69286,65,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
1374,1,0.30714,3,0.82143,65,12,0.96071,16,0.96071,7,0.96062,23.0,0.96036
1375,1,0.30714,3,0.95,65,13,0.96071,17,0.96071,12,0.96062,23.0,0.96036
1376,1,0.43571,0,0.05,65,25,0.9607,30,0.9607,14,0.96062,23.0,0.96036
1377,1,0.43571,0,0.17857,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1378,1,0.43571,0,0.30714,65,14,0.95808,16,0.95808,17,0.96062,23.0,0.96036
1379,1,0.43571,0,0.43571,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1380,1,0.43571,0,0.56429,65,14,0.96359,16,0.96359,12,0.96062,23.0,0.96036
1381,1,0.43571,0,0.69286,65,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
1382,1,0.43571,0,0.82143,65,12,0.96062,16,0.96062,10,0.96062,23.0,0.96036
1383,1,0.43571,0,0.95,65,25,0.9607,31,0.9607,14,0.96062,23.0,0.96036
1384,1,0.43571,1,0.05,65,18,0.9607,18,0.9607,15,0.96062,23.0,0.96036
1385,1,0.43571,1,0.17857,65,19,0.96284,19,0.96284,18,0.96062,23.0,0.96036
1386,1,0.43571,1,0.30714,65,18,0.9607,18,0.9607,18,0.96062,23.0,0.96036
1387,1,0.43571,1,0.43571,65,14,0.95808,16,0.95808,18,0.96062,23.0,0.96036
1388,1,0.43571,1,0.56429,65,14,0.96165,16,0.96165,16,0.96062,23.0,0.96036
1389,1,0.43571,1,0.69286,65,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
1390,1,0.43571,1,0.82143,65,13,0.96071,17,0.96071,12,0.96062,23.0,0.96036
1391,1,0.43571,1,0.95,65,18,0.9607,18,0.9607,16,0.96062,23.0,0.96036
1392,1,0.43571,2,0.05,65,13,0.95774,15,0.95774,15,0.96062,23.0,0.96036
1393,1,0.43571,2,0.17857,65,14,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1394,1,0.43571,2,0.30714,65,13,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1395,1,0.43571,2,0.43571,65,14,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1396,1,0.43571,2,0.56429,65,14,0.95808,16,0.95808,12,0.96062,23.0,0.96036
1397,1,0.43571,2,0.69286,65,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
1398,1,0.43571,2,0.82143,65,13,0.96071,17,0.96071,11,0.96062,23.0,0.96036
1399,1,0.43571,2,0.95,65,12,0.96071,16,0.95774,15,0.96062,23.0,0.96036
1400,1,0.43571,3,0.05,65,24,0.9607,30,0.9607,14,0.96062,23.0,0.96036
1401,1,0.43571,3,0.17857,65,18,0.96284,18,0.96284,15,0.96062,23.0,0.96036
1402,1,0.43571,3,0.30714,65,14,0.95808,15,0.95808,15,0.96062,23.0,0.96036
1403,1,0.43571,3,0.43571,65,12,0.95808,14,0.95808,15,0.96062,23.0,0.96036
1404,1,0.43571,3,0.56429,65,14,0.95808,15,0.95808,8,0.96062,23.0,0.96036
1405,1,0.43571,3,0.69286,65,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
1406,1,0.43571,3,0.82143,65,12,0.96071,16,0.96071,7,0.96062,23.0,0.96036
1407,1,0.43571,3,0.95,65,13,0.96071,17,0.96071,12,0.96062,23.0,0.96036
1408,1,0.56429,0,0.05,65,25,0.9607,30,0.9607,14,0.96062,23.0,0.96036
1409,1,0.56429,0,0.17857,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1410,1,0.56429,0,0.30714,65,14,0.95808,16,0.95808,17,0.96062,23.0,0.96036
1411,1,0.56429,0,0.43571,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1412,1,0.56429,0,0.56429,65,14,0.96359,16,0.96359,12,0.96062,23.0,0.96036
1413,1,0.56429,0,0.69286,65,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
1414,1,0.56429,0,0.82143,65,12,0.96062,16,0.96062,10,0.96062,23.0,0.96036
1415,1,0.56429,0,0.95,65,25,0.9607,31,0.9607,14,0.96062,23.0,0.96036
1416,1,0.56429,1,0.05,65,18,0.9607,18,0.9607,15,0.96062,23.0,0.96036
1417,1,0.56429,1,0.17857,65,19,0.96284,19,0.96284,18,0.96062,23.0,0.96036
1418,1,0.56429,1,0.30714,65,18,0.9607,18,0.9607,18,0.96062,23.0,0.96036
1419,1,0.56429,1,0.43571,65,14,0.95808,16,0.95808,18,0.96062,23.0,0.96036
1420,1,0.56429,1,0.56429,65,14,0.96165,16,0.96165,16,0.96062,23.0,0.96036
1421,1,0.56429,1,0.69286,65,3,0.9607,3,0.9607,4,0.9607,23.0,0.96036
1422,1,0.56429,1,0.82143,65,13,0.96071,17,0.96071,12,0.96062,23.0,0.96036
1423,1,0.56429,1,0.95,65,18,0.9607,18,0.9607,16,0.96062,23.0,0.96036
1424,1,0.56429,2,0.05,65,13,0.95774,15,0.95774,15,0.96062,23.0,0.96036
1425,1,0.56429,2,0.17857,65,14,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1426,1,0.56429,2,0.30714,65,13,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1427,1,0.56429,2,0.43571,65,14,0.95774,15,0.95774,16,0.96062,23.0,0.96036
1428,1,0.56429,2,0.56429,65,14,0.95808,16,0.95808,12,0.96062,23.0,0.96036
1429,1,0.56429,2,0.69286,65,1,0.95774,1,0.95774,4,0.96071,23.0,0.96036
1430,1,0.56429,2,0.82143,65,13,0.96071,17,0.96071,11,0.96062,23.0,0.96036
1431,1,0.56429,2,0.95,65,12,0.96071,16,0.95774,15,0.96062,23.0,0.96036
1432,1,0.56429,3,0.05,65,24,0.9607,30,0.9607,14,0.96062,23.0,0.96036
1433,1,0.56429,3,0.17857,65,18,0.96284,18,0.96284,15,0.96062,23.0,0.96036
1434,1,0.56429,3,0.30714,65,14,0.95808,15,0.95808,15,0.96062,23.0,0.96036
1435,1,0.56429,3,0.43571,65,12,0.95808,14,0.95808,15,0.96062,23.0,0.96036
1436,1,0.56429,3,0.56429,65,14,0.95808,15,0.95808,8,0.96062,23.0,0.96036
1437,1,0.56429,3,0.69286,65,1,0.95808,1,0.95808,4,0.96071,23.0,0.96036
1438,1,0.56429,3,0.82143,65,12,0.96071,16,0.96071,7,0.96062,23.0,0.96036
1439,1,0.56429,3,0.95,65,13,0.96071,17,0.96071,12,0.96062,23.0,0.96036
1440,1,0.69286,0,0.05,65,25,0.9607,30,0.9607,14,0.96062,23.0,0.96036
1441,1,0.69286,0,0.17857,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1442,1,0.69286,0,0.30714,65,14,0.95808,16,0.95808,17,0.96062,23.0,0.96036
1443,1,0.69286,0,0.43571,65,17,0.96062,17,0.96062,17,0.96062,23.0,0.96036
1444,1,0.69286,0,0.56429,65,14,0.96359,16,0.96359,12,0.96062,23.0,0.96036
1445,1,0.69286,0,0.69286,65,3,0.96062,3,0.96062,3,0.96062,23.0,0.96036
1446,1,0.69286,0,0.82143,65,12,0.96062,16,0.96062,10,0.96062,23.0,0.96036
