,q size,pf,block clean threshold,weighting schema,matching threshold,stop count,av sim,sim q1,sim q2,sim q3,f-score
303,0,1,0.17857,1,0.95,0,1.0,1.0,1.0,1.0,0.0
304,0,1,0.17857,2,0.05,0,1.0,1.0,1.0,1.0,0.83782
305,0,1,0.17857,2,0.17857,0,1.0,1.0,1.0,1.0,0.83782
306,0,1,0.17857,2,0.30714,0,1.0,1.0,1.0,1.0,0.83782
307,0,1,0.17857,2,0.43571,0,1.0,1.0,1.0,1.0,0.83803
308,0,1,0.17857,2,0.56429,0,1.0,1.0,1.0,1.0,0.83803
309,0,1,0.17857,2,0.69286,0,1.0,1.0,1.0,1.0,0.0
310,0,1,0.17857,2,0.82143,0,1.0,1.0,1.0,1.0,0.0
311,0,1,0.17857,2,0.95,0,1.0,1.0,1.0,1.0,0.0
312,0,1,0.17857,3,0.05,0,1.0,1.0,1.0,1.0,0.83782
313,0,1,0.17857,3,0.17857,0,1.0,1.0,1.0,1.0,0.83782
314,0,1,0.17857,3,0.30714,0,1.0,1.0,1.0,1.0,0.83782
315,0,1,0.17857,3,0.43571,0,1.0,1.0,1.0,1.0,0.83803
316,0,1,0.17857,3,0.56429,0,1.0,1.0,1.0,1.0,0.83803
317,0,1,0.17857,3,0.69286,0,1.0,1.0,1.0,1.0,0.0
318,0,1,0.17857,3,0.82143,0,1.0,1.0,1.0,1.0,0.0
319,0,1,0.17857,3,0.95,0,1.0,1.0,1.0,1.0,0.0
320,0,1,0.30714,0,0.05,0,1.0,1.0,1.0,1.0,0.76114
321,0,1,0.30714,0,0.17857,0,1.0,1.0,1.0,1.0,0.76114
322,0,1,0.30714,0,0.30714,0,1.0,1.0,1.0,1.0,0.76114
323,0,1,0.30714,0,0.43571,0,1.0,1.0,1.0,1.0,0.76135
324,0,1,0.30714,0,0.56429,0,1.0,1.0,1.0,1.0,0.76135
325,0,1,0.30714,0,0.69286,0,1.0,1.0,1.0,1.0,0.0
326,0,1,0.30714,0,0.82143,0,1.0,1.0,1.0,1.0,0.0
327,0,1,0.30714,0,0.95,0,1.0,1.0,1.0,1.0,0.0
328,0,1,0.30714,1,0.05,0,1.0,1.0,1.0,1.0,0.76114
329,0,1,0.30714,1,0.17857,0,1.0,1.0,1.0,1.0,0.76114
330,0,1,0.30714,1,0.30714,0,1.0,1.0,1.0,1.0,0.76114
331,0,1,0.30714,1,0.43571,0,1.0,1.0,1.0,1.0,0.76135
332,0,1,0.30714,1,0.56429,0,1.0,1.0,1.0,1.0,0.76135
333,0,1,0.30714,1,0.69286,0,1.0,1.0,1.0,1.0,0.0
334,0,1,0.30714,1,0.82143,0,1.0,1.0,1.0,1.0,0.0
335,0,1,0.30714,1,0.95,0,1.0,1.0,1.0,1.0,0.0
336,0,1,0.30714,2,0.05,0,0.0,0.0,0.0,0.0,0.0
337,0,1,0.30714,2,0.17857,0,0.0,0.0,0.0,0.0,0.0
338,0,1,0.30714,2,0.30714,0,0.0,0.0,0.0,0.0,0.0
