,init pf,init block clean threshold,init weighting schema,init matching threshold,f-score goal,rank iterations,rank f-score,grid search iterations,grid search f-score
2117,0,0.30714,0,0.69286,0.99,336,0.99307,296.0,0.99307
2118,0,0.30714,0,0.82143,0.99,336,0.99307,296.0,0.99307
2119,0,0.30714,0,0.95,0.99,336,0.99307,296.0,0.99307
2120,0,0.30714,1,0.05,0.99,102,0.99307,296.0,0.99307
2121,0,0.30714,1,0.17857,0.99,102,0.99307,296.0,0.99307
2122,0,0.30714,1,0.30714,0.99,102,0.99307,296.0,0.99307
2123,0,0.30714,1,0.43571,0.99,102,0.99307,296.0,0.99307
2124,0,0.30714,1,0.56429,0.99,40,0.99307,296.0,0.99307
2125,0,0.30714,1,0.69286,0.99,13,0.99307,296.0,0.99307
2126,0,0.30714,1,0.82143,0.99,103,0.99307,296.0,0.99307
2127,0,0.30714,1,0.95,0.99,103,0.99307,296.0,0.99307
2128,0,0.30714,2,0.05,0.99,337,0.99307,296.0,0.99307
2129,0,0.30714,2,0.17857,0.99,337,0.99307,296.0,0.99307
2130,0,0.30714,2,0.30714,0.99,337,0.99307,296.0,0.99307
2131,0,0.30714,2,0.43571,0.99,337,0.99307,296.0,0.99307
2132,0,0.30714,2,0.56429,0.99,337,0.99307,296.0,0.99307
2133,0,0.30714,2,0.69286,0.99,337,0.99307,296.0,0.99307
2134,0,0.30714,2,0.82143,0.99,337,0.99307,296.0,0.99307
2135,0,0.30714,2,0.95,0.99,337,0.99307,296.0,0.99307
2136,0,0.30714,3,0.05,0.99,337,0.99307,296.0,0.99307
2137,0,0.30714,3,0.17857,0.99,337,0.99307,296.0,0.99307
2138,0,0.30714,3,0.30714,0.99,337,0.99307,296.0,0.99307
2139,0,0.30714,3,0.43571,0.99,337,0.99307,296.0,0.99307
2140,0,0.30714,3,0.56429,0.99,337,0.99307,296.0,0.99307
2141,0,0.30714,3,0.69286,0.99,337,0.99307,296.0,0.99307
2142,0,0.30714,3,0.82143,0.99,337,0.99307,296.0,0.99307
2143,0,0.30714,3,0.95,0.99,337,0.99307,296.0,0.99307
2144,0,0.43571,0,0.05,0.99,336,0.99307,296.0,0.99307
2145,0,0.43571,0,0.17857,0.99,39,0.99307,296.0,0.99307
2146,0,0.43571,0,0.30714,0.99,40,0.99307,296.0,0.99307
2147,0,0.43571,0,0.43571,0.99,336,0.99307,296.0,0.99307
2148,0,0.43571,0,0.56429,0.99,336,0.99307,296.0,0.99307
2149,0,0.43571,0,0.69286,0.99,336,0.99307,296.0,0.99307
2150,0,0.43571,0,0.82143,0.99,336,0.99307,296.0,0.99307
2151,0,0.43571,0,0.95,0.99,336,0.99307,296.0,0.99307
2152,0,0.43571,1,0.05,0.99,101,0.99307,296.0,0.99307
